Hybridization REF	TCGA-BH-A18M-01A-11R-A12D-07
SCYL3	1.13525
HERC2P2	-1.39283333333333
FIBCD1	-1.001
C15orf41	-1.23425
DMC1	-1.9
C20orf27	-1.67525
RPS6KA5	0.8286
FAHD1	-0.130166666666667
SLC12A4	0.41175
BRCA1	-1.46016666666667
GBL	-0.0115
SLK	0.283166666666667
NUDT9P1	0.3695
NOXO1	3.5255
USP52	-1.51025
BAZ1B	0.652375
SLCO2B1	2.9505
BBS12	1.94966666666667
LRGUK	0.336833333333333
TERF2IP	0.09075
COL1A1	5.446
KIAA0090	0.19325
GRK5	0.0226666666666667
AP1S2	-0.4628
TMEM52	-0.481333333333333
CA11	-0.468
OR4A15	0.331833333333333
ACBD3	1.69
SPAG11B	0.084125
PRDM2	1.2584
FOXP3	0.3
SMYD3	0.7008
LOC389199	0.7355
LGI2	1.31983333333333
NAPE-PLD	-0.5043
ANKRD6	1.1415
WDR45	0.356333333333333
SHROOM1	-1.22475
PSCD3	0.335
PYY	1.4115
KCNC1	-1.1625
ARHGEF9	0.3762
OR8J1	0.211666666666667
GPR55	-0.571
NS3BP	-1.164
C10orf22	0.268
NAT8L	0.3285
DUSP4	-0.195333333333333
FOXM1	-2.34266666666667
GRAMD2	2.3842
ZBTB48	0.0713333333333333
BUD31	-0.3505
PABPC5	0.8675
CCDC41	-0.464
FBXO11	-0.0665
C6orf148	-0.68325
RFXAP	-1.26775
C6orf15	1.03066666666667
CDK8	-0.938166666666667
C6orf70	0.433625
TESSP2	0.573
ALG2	0.00975
PPP1R3D	0.07225
TPM3	0.652
SYT13	3.522
EPB42	-0.535333333333333
CETN3	-0.50325
PRY	0.395
NTHL1	0.6285
POLR2B	-0.1685
RPS28	0.44175
P2RX3	0.15325
LYZL4	0.62
WBP4	0.2729
PMM1	-0.40775
C11orf79	0.53825
CBLL1	-1.243
IL1F10	0.431666666666667
VAX2	-0.557
SETDB1	-0.2315
LRAP	-0.2055
GCLM	0.0268333333333333
CPEB3	1.5115
PPM1A	0.6355
INTS1	-0.75925
CAMTA1	0.023
SAMSN1	-1.53325
LOC158830	-2.24433333333333
GMPPA	-0.488875
AIPL1	0.02725
IL24	2.19725
BDKRB1	-1.874
MLF1	1.2012
TAF12	0.31175
ID1	-2.119
THADA	-0.52075
PIK3CB	-0.0515
OR4N5	1.048
TBC1D17	-0.624166666666667
COX8A	-0.0385
CDCA4	-1.00925
C2orf44	-0.5865
ZNF534	-0.91675
IMMP1L	0.7675
NIPSNAP3B	1.30925
FTMT	0.927625
PWP2	-1.09916666666667
MMP15	-0.5072
DNAH11	-3.295
MTMR14	-0.308125
DNAL4	0.51525
IPP	-1.14575
TMEM59	1.382
C1orf157	0.7985
RGS4	2.44116666666667
DDX18	-0.501166666666667
SNX6	0.64375
ZNHIT2	0.9875
NCDN	-0.0813333333333333
FLJ33534	1.0785
RAG1	-1.599375
OR4D10	0.6055
PTPN5	0.739833333333333
POMT1	0.12275
LRRC8A	-0.0182
CYP1A1	-1.82325
CAPN1	0.0148333333333333
DDHD2	0.09825
GRIK2	-0.784
GNRHR	0.13675
PPBP	0.6585
HTR3A	-0.840625
SLITRK4	1.13225
ANKRD49	0.675
BTF3	0.7512
SARS	-0.1
C13orf18	-0.107
CACNB1	-0.0256923076923077
QKI	0.563545454545455
SETMAR	0.549
MAN2B1	0.730333333333333
EML3	-1.1005
ACADL	1.6685
OFD1	-0.57275
DEFB114	0.7065
CGA	-2.3659
PEX16	1.02483333333333
LRRC10	-0.106
GNG12	-0.3145
C1orf152	0.495666666666667
CHRM1	0.496
CD53	0.322125
DBH	-1.16625
TFAP2B	3.6585
HIST1H2BJ	-1.36283333333333
FAM46D	0.051
TMEM11	-0.1935
C3orf32	-2.8645
PCCB	0.0665
IPO13	0.020375
C6orf105	-2.72975
COMMD5	1.159
SUV420H1	-0.4532
LTBR	0.379
ARHGAP15	-0.621375
HDHD2	0.705
TDRKH	-0.509333333333333
LOC401052	0.1985
PSG4	-1.56525
GNB4	-0.6104
SPATA4	2.93175
SLC9A3	-0.143
OSBP	0.690833333333333
NBPF3	-0.878916666666667
DOCK11	-1.3815
SLC39A5	-1.16583333333333
PRR5	0.8149
C10orf63	0.342875
SMTNL2	-1.39375
ADRA1A	0.518
ASAH1	2.4104
DOM3Z	-0.2204
GIPR	0.869333333333333
AHI1	-0.43225
NADSYN1	0.0241666666666667
RGS14	0.2594
IL18BP	0.912
RTN4RL1	2.52625
ARMC6	-0.4745
PSMD5	0.0131666666666667
HK3	1.0691
OR4S1	0.85875
RSU1	0.9244
MAD2L1	-2.25177777777778
EIF4A3	0.11025
DLEC1	-0.282
E4F1	0.588666666666667
CHMP2B	0.3348
CAMSAP1	-0.5435
RPS21	-0.999166666666667
ARID5A	0.54425
UBE2N	0.1532
IGSF8	0.234666666666667
MAGEB6	-1.999
ACAD11	-1.5339
MGC4172	-1.27275
LMO4	-0.232
KLKB1	-0.252
HP	-1.295
HDAC3	0.45
SCHIP1	0.93325
CLCA1	-0.404
OLFML2A	1.26725
C1orf112	-1.43675
KIF19	1.431
HAPLN4	-0.3451
CXCR7	1.45233333333333
GOT2	0.2322
RAB38	1.69325
DCX	0.216
PPM1H	0.116833333333333
NFYC	0.695083333333333
KIN	0.22075
ZNF228	1.49225
PLSCR4	2.9445
HIG2	-0.09775
FAM79B	6.762
C21orf86	-0.4288
KCNK10	0.65925
ZNF738	-0.1205
FSTL5	-2.0088
OR6A2	0.7625
OTOA	1.098
EXOC1	0.226375
AHRR	-2.124375
PDAP1	-2.09741666666667
C19orf6	-0.189125
ZAN	0.20975
LY6G6E	0.3985
EIF4E2	-0.34925
C20orf198	-0.105
ZNF324	0.3175
CYP3A5	-3.8485
ENTPD7	1.47116666666667
MBOAT5	0.37
GJB5	0.7525
TTC13	0.15775
S100Z	-1.403
KIAA0664	-0.581333333333333
PDGFRB	2.19816666666667
IL17D	0.827
OR56B4	0.2455
RDX	-2.04183333333333
SLC34A3	0.7515
IL28B	0.6435
JUND	1.456
CHRNB1	0.48275
CAMK2B	1.068
FETUB	-1.55
CXorf23	1.11325
MRTO4	-1.191125
TTC3	-0.3561
NDUFB8	-0.423833333333333
EDG2	-0.56675
SEMA3G	1.584
IL23A	-1.2815
GRHL1	1.6499
LOC441054	-1.678
WDR65	1.296125
PSTK	0.1795
STOML3	0.145666666666667
R3HDM2	0.2425
C5	-3.02275
SLC2A10	0.206333333333333
C3orf22	0.6255
PAQR3	-1.211
ANKRD26	-0.429666666666667
HCRTR1	0.1565
LOC399947	-0.95175
PSD2	0.34875
TIGD2	-0.0185
SCRN1	-0.957875
COQ10A	-1.453
DDI2	0.1245
METTL7B	-0.6455
UCN2	0.46075
FAM92A3	-1.19625
WDR16	0.93575
ZNF511	-0.143666666666667
ZMYM5	0.19175
POLR3G	-2.6205
ZNF586	0.15375
C1orf49	0.3275
TANK	0.659666666666667
RCAN1	1.02166666666667
PELI3	1.43366666666667
LIMD2	-0.83525
TMEM189	-1.1165
NTN4	1.86225
LOC151300	0.1885
CLEC2A	-1.6835
GPR135	-0.8795
DPYSL4	-1.7203
JAK2	0.0418333333333333
TSHZ1	0.215666666666667
TM9SF4	-0.595125
ZNF264	0.268333333333333
SIRPG	0.907375
BICD1	-1.369
HERC6	3.06816666666667
METTL5	-0.5605
CASP1	1.70525
PRRT1	-0.35
PLA2G4C	1.8615
ICA1L	-0.259
TPTE2	-0.228833333333333
OTUD7A	0.749333333333333
AQP11	-0.975
APOA2	-3.6748
KALRN	-0.5194
SECTM1	0.721083333333333
IFNAR1	0.274
TALDO1	0.128125
RAB11FIP4	-0.25375
EIF5A	-1.303
FAM49A	2.53875
NEGR1	0.671166666666667
YTHDC2	-0.344375
EHD2	0.274875
NCF1	1.8836
SCRT2	1.263
HOXA5	0.0616666666666667
NUP133	1.17925
FGF12	-0.37275
SLMO2	-0.546875
SNTA1	0.091125
CACNG2	0.435375
GCM1	0.443625
ELF1	0.302833333333333
TLR5	3.273
TCFL5	-1.00241666666667
RBMY2FP	-1.185
LOC100125556	0.576625
FAM129B	0.027875
MAP3K7IP1	-0.41775
NCK2	-0.111
OXA1L	-1.2405
FMO9P	0.552
ZSCAN12	0.00175
PSMD12	-0.6205
HSCB	-0.5735
CLDN10	-2.60625
MGC13053	-1.345
HPCAL4	-0.5485
ASZ1	-0.83
MEX3D	0.507583333333333
NFAT5	-1.4664
CSPG4LYP1	-0.241166666666667
FBXO3	1.7681
DVL1	-0.299666666666667
CMKLR1	1.39233333333333
TYMS	-2.283
PEF1	0.868
ZNF750	1.10183333333333
MCM5	-0.9188
MEGF11	-1.46575
KCNK7	0.055
PTP4A3	0.674
C1QTNF2	0.146
OR6S1	0.336
FAM122B	-0.156
ZNF551	-0.79125
HBQ1	-2.398
GEMIN6	-0.10325
ARSK	1.0435
RBP7	2.84866666666667
CPNE9	0.50975
DSC1	2.8135
LOC730112	-0.80975
MAP2K4	1.23025
HS3ST5	-2.8815
EPB41L3	-0.2175
TEKT2	0.86325
CDKN2B	1.08758333333333
ZNF480	-0.81375
MAP3K6	0.7431
MAP6	2.42866666666667
HN1	-0.2666
OR2L13	0.1364
SLC16A11	0.4675
FAM96A	-0.738
APOL1	0.47525
C5orf32	0.374
RTP1	-1.2135
RNF175	0.51775
ZBTB41	0.70225
AHCTF1	-0.5865
SAE2	0.0816
ITGA2	-0.34075
MME	0.502333333333333
CCDC14	-1.19475
MAST4	1.84235714285714
KRT33B	-0.195
KCTD2	0.144
WDR26	0.518583333333333
MFI2	0.358875
NR4A3	0.584125
ARSA	1.644
UNKL	-0.681333333333333
SULT6B1	0.1715
CCNA2	-2.466
SOX15	-0.6355
PPAPDC1B	0.0850833333333333
C19orf44	1.1155
MCAT	0.52325
ARID1B	0.3465
OR52N1	0.94
C12orf48	-1.84525
MAGI1	-0.102
NIPA2	0.07425
GBX2	-2.0855
RSHL3	0.9045
RAVER1	0.0358333333333333
C15orf17	-0.17825
SLC30A2	0.75825
ZNF518	-0.6345
PCYT1B	-1.93075
C10orf114	-0.75
EIF3H	0.9745
SLC25A39	-0.847166666666667
KIF1B	-1.5005
AMOTL2	1.7715
C6orf120	0.66125
PSRC1	-1.88125
PLA2G10	0.385625
KIF5C	0.641428571428571
MRPL37	-0.6765
C17orf62	0.348166666666667
C9orf135	-1.6152
DUSP10	-0.1398
CLCNKB	0.379
PSMA5	0.04475
C8orf53	0.235
AMPD3	1.121
PIAS1	-0.62625
ADCYAP1R1	0.0005
GYLTL1B	0.86575
CDH20	-0.516166666666667
FBXO7	-0.632
TMEM134	1.13916666666667
FLJ14213	1.117
ZNF3	-0.98475
LRRFIP1	0.871041666666667
CNOT2	0.101666666666667
ABI3	2.8045
ALDH5A1	-1.11666666666667
HNT	3.0996
SERPINA4	-2.3395
TK2	0.83575
STMN1	-1.80011111111111
GUCA2A	-0.124166666666667
GALNT10	1.10421428571429
DPP6	-0.8333
C9orf93	-0.796
PRELID2	0.03225
STK39	-0.046
SFTPA1	-2.24475
CKS2	-1.52144444444444
RHO	0.176875
C20orf135	-0.12225
XKR3	-3.9015
CR1	0.364875
RPS6KA2	0.752142857142857
C20orf112	0.49375
MRPL22	0.5985
C4orf23	0.716166666666667
GADD45B	2.3295
KLHDC1	1.99316666666667
C2orf48	-1.9725
ZNF287	1.426
DAAM2	-0.504
DPPA2	-3.29833333333333
TCTN3	0.6045
DNAJB11	1.021625
FPR1	3.51525
DEFB4	0.0825
PTCD2	0.355
SMOC2	5.3
CABP7	1.2975
SERPINB11	0.222
MAGEF1	-0.57375
NDE1	-0.0958333333333333
ITGA10	-0.2925
FSHB	0.4795
ANXA2	1.45375
HORMAD2	0.42075
HLCS	0.1995
MCF2L	1.43291666666667
FH	1.405875
TBC1D24	1.0695
KIAA1505	1.99725
LGALS2	0.0845
CNBD1	-0.493
SYNPO2L	-0.16375
PTPN23	0.0923571428571429
C1orf183	-0.418
MAGEA8	-3.145
DGCR8	-1.685625
GSR	0.14525
PAQR7	0.6125
ZNF676	-1.20875
CACNA1C	0.4735
SP7	-0.8135
PDCD6	0.3615
NRN1L	-0.8745
BRI3BP	-1.1145
KIAA1183	0.84225
ASB4	0.43425
CCL23	2.5456
OBSL1	-0.176875
SLC12A7	0.98
KIAA0240	0.964375
CD1B	-3.126
FCGR2A	1.951625
MDC1	-1.049
HTR1A	0.119833333333333
OCEL1	0.494
ATP11B	-0.5816875
FBXO34	-0.0466666666666667
PCDH12	3.122
RPE	-0.2615
C17orf74	-0.021
CSDC2	0.952333333333333
PET112L	0.394
TMBIM1	0.34
P2RXL1	0.33725
TCHP	-0.51475
TRMT1	-0.9015
F2RL2	1.91233333333333
LRRC32	3.33433333333333
IMPG2	0.265
BGLAP	0.4195
LOC493869	0.199666666666667
MRAS	1.897375
SLC35F5	0.5055
CBWD1	0.9185
AXL	-0.7735
ATP2C2	0.3175
TELO2	-0.174
PNPLA3	-2.497
PCDHB14	1.3975
CD276	0.43975
KRT80	-1.319375
DUSP28	-0.121
CSNK1E	-0.692083333333333
SRP14	1.115
KCNQ4	-0.1185
KRT72	0.3635
CCDC117	-0.06225
C6orf89	0.0911111111111111
TUBB2B	-0.836
RTN4IP1	-0.1805
CR1L	-2.99933333333333
CEND1	0.27025
C12orf41	0.065
RNF31	0.313
UBN1	-0.0946666666666667
C17orf32	0.798625
SLC5A7	0.78125
GPR92	0.916
ESAM	2.2864
CTNNA1	1.24241666666667
HRBL	0.1978
CBX4	-0.61375
TMEM182	0.60775
SH3TC2	-1.15516666666667
IL10	1.19816666666667
PXMP4	1.166
RNF167	-0.2402
PAK7	3.299
ETV3	-0.361
ATPIF1	0.714666666666667
LOC554207	-1.87683333333333
OR8H1	0.19675
WDFY3	0.808375
DPM1	-0.74125
GPSM1	-0.3735
WDR92	-0.2779
LRP1	0.515666666666667
ANKH	-0.872875
THUMPD3	-0.6615
POLR1B	-0.73925
OLFM4	3.52133333333333
RAD9B	0.65625
TSPY2	-3.3655
PAX6	-2.71283333333333
SCG2	-0.872
SLC17A6	0.48925
FMO3	4.05275
PADI4	0.237375
TUBB4	-0.7392
NLK	-0.47875
POU4F3	-0.4755
SDF4	-0.47925
ITGBL1	2.75416666666667
NETO1	-1.57275
TAP2	-0.4945
ABBA-1	-0.290916666666667
GNAI1	-0.02325
VPS4B	0.87725
NOPE	0.0497
GALNT6	2.182
SESN1	1.68075
GBE1	-1.17711111111111
CLASP1	0.23325
RASGEF1B	0.40625
ACOT11	-0.0548571428571429
AFAP1	0.6145
OR2H2	0.63125
DPY19L2P1	-1.1505
DZIP1	-1.342
SEC22C	0.0641666666666667
GPR161	-0.507833333333333
RNF146	0.63025
WDR74	-0.143875
GALP	0.1675
PURA	0.65475
DNPEP	0.587666666666667
RP11-78J21.1	-0.16325
ERBB2	1.86625
FANCM	-1.04558333333333
NEO1	1.0005
DDX3Y	-4.7446
RPS3A	0.909625
MXRA7	0.5645
LGALS3	-0.482166666666667
GLT8D1	0.0965
CFL2	-1.30133333333333
UPB1	0.6875
NAP1L5	0.27325
CLDN14	1.12125
DHX38	-0.8775
BTBD1	0.21225
TARS2	-0.709
ABCF1	-0.1618
FCF1	0.537333333333333
LRRC49	0.54825
GUCY1B2	-1.994
C1orf177	0.038
SMARCA4	-0.652
LRP8	-2.95066666666667
TAGLN3	-0.89625
MRPL14	-0.12775
TTRAP	0.2225
ZDHHC20	0.68075
NFE2L3	-2.0255
KIAA1377	2.111625
PALMD	1.467
TMEM43	-0.21925
TTL	-1.416875
STAT5B	-1.62216666666667
SSB	-0.468625
OR10H5	-0.149
SLC22A13	-2.072
AKAP3	0.1515
TIMM23	0.659833333333333
OAS2	3.29208333333333
KIAA0423	1.153
TRIM11	0.9315
GLIS3	2.074125
TMEM50B	0.995333333333333
ARHGEF4	-0.652625
DEGS1	0.061
TBL1XR1	0.385166666666667
G6PD	-2.14175
SP140	0.378
MUC17	0.00507142857142858
NUDC	0.4028
DNAJC5B	0.9215
SCARA3	-0.521333333333333
CPA3	6.688
BCAT2	0.20125
MFN1	0.0303
NRG3	-0.1395
SNX11	-0.2365
PLEKHH1	-1.37216666666667
GPR177	0.322333333333333
HCFC2	0.857
TCAP	-0.743
MOCOS	-1.04025
C14orf93	0.313
PRDM10	-0.275833333333333
SLC16A4	1.81683333333333
SRGAP1	-1.16266666666667
VIP	0.35575
DUSP27	1.50366666666667
LILRA1	0.9463
MC2R	-0.2535
MGC24103	-1.05525
MBTD1	-3.4585
FUT11	-0.155666666666667
USP33	0.1564
C15orf39	-1.12825
MAP3K12	0.174375
PAAF1	-0.067
BARHL1	0.2165
FLJ16165	-0.403
PIWIL2	-2.92675
SYNE1	0.2335
CMTM4	-0.073375
TSPYL1	1.4135
GUF1	-0.753166666666667
TMEM157	2.0045
WDR44	0.34275
HIST1H3C	0.14225
DKFZp666G057	0.73875
RNPEP	0.2855
GAS2L2	1.71633333333333
ADH4	-4.10225
GRPR	5.89516666666667
FBXL17	0.6775
ZBTB10	-0.1955
Gcom1	1.07483333333333
HTRA1	2.4098
ZNF585A	-0.466
SLC26A2	-0.550357142857143
OTOP3	0.00216666666666666
WISP1	3.61755555555556
ATP2B4	0.01325
FLJ10769	0.50725
CRAMP1L	-0.13
CHST12	-0.59775
RAB22A	-0.0111666666666667
TARDBP	-0.00635714285714282
STAU1	-0.88425
CRB3	2.08383333333333
MIG7	-1.4045
CHMP1A	-0.721833333333333
ZNF160	-0.193875
B3GALT6	0.317125
BARX1	-1.70666666666667
C6orf167	-1.5630625
NXNL1	0.77
DHX29	0.780375
HADHB	0.1675
PLXNB2	0.463875
ILDR1	-1.71675
SLC15A3	2.7345
GAS2	-2.33066666666667
C20orf69	-0.4185
NUMB	-0.0185
TNIP1	-0.03675
MESP1	0.499833333333333
PSKH1	-0.41875
NSFL1C	-0.109
RHOG	0.21175
HEY1	-1.41616666666667
KNG1	-2.49785714285714
ITGAX	1.3374
LIN9	-0.495833333333333
CANT1	0.2385
XRN1	-0.218285714285714
CCDC96	1.8731
HEATR6	-1.4465
GNG7	0.677333333333333
RUNX2	1.5745625
SOX1	0.3244
FCRL5	0.2007
ZNF99	0.13275
FAM9A	-0.077
SNX22	0.655833333333333
MBNL3	-1.98633333333333
ODC1	-1.6292
ADORA2B	-2.84083333333333
NR2F6	0.1175
ZFYVE16	0.327833333333333
SYNJ2BP	0.204
POLE	-1.245
E2F2	-1.068
THRA	1.30433333333333
PTGES2	-0.686833333333333
HIP1R	0.270666666666667
TMUB1	-0.5975
ENO3	-1.7625
RSPH10B	0.071
CXorf39	1.457125
IRGC	-0.23825
GPR109B	0.5195
FLJ13305	-1.05
LCE3A	0.5095
TNFRSF18	-0.263166666666667
DET1	0.26825
TRPM3	0.111090909090909
C16orf79	-0.9265
FECH	0.182
RAP2A	0.3385
CRIP1	2.85916666666667
AZIN1	-0.1965
SLC7A7	3.13175
IL10RA	0.9271
TMEM64	-2.27275
CDC42EP4	0.3901
C16orf58	-0.00119999999999999
ARG2	-2.65175
POU5F1P4	-4.2495
FAM62B	-0.20575
DNAH8	-2.3139
ASH2L	-0.10025
TSLP	-1.81433333333333
CNTNAP5	-0.400333333333333
TMEM16C	2.6905
IFNA14	-0.187
SLC1A3	0.057
CABYR	1.13325
BCL7B	-0.0644
NUDT13	-2.27233333333333
C13orf28	0.71725
C1orf53	0.2905
ARL6IP4	0.2305
RPL35A	-0.00775
EMR3	0.9035
RAB40C	0.860666666666667
SLC41A1	-0.910833333333333
LRCH1	0.24875
LY6G5B	-1.2325
FAM124A	-0.175857142857143
MGC10981	-3.80466666666667
CLIP3	0.3721
MAP4K2	0.536833333333333
CHIC1	0.37525
SULF1	5.1315
C20orf30	-0.0449285714285714
PRDM5	-0.519125
ELOVL1	0.47325
C11orf48	0.124375
SLC39A10	-0.2255
KCNV1	0.101
ACP1	-1.23766666666667
ZMYM2	-0.62775
B3GNT6	-0.203666666666667
C9orf69	-0.53225
C2orf15	0.882
C20orf166	0.358
HSP90AA6P	-0.987
EDG7	-2.1
NEURL	1.803375
LPL	2.97616666666667
CLEC2D	-0.0952857142857143
GRRP1	2.589
CD8B	-2.8502
HIST1H3D	-0.240833333333333
SLC6A12	0.138875
FAM27L	-0.6555
CD84	1.157
RASA1	0.032
PHKG1	-0.041
MAGEA11	-2.8655
IMPA1	-0.4261
NPM3	-1.246
RARRES1	3.99975
SH3BP1	0.10575
B3GNTL1	-0.474
ARPC5L	-0.0775
KLHL26	0.2575
SIM2	-2.829
GJC1	0.537
C20orf194	-0.05
EXO1	-1.9855
SLC2A2	-3.0645
LOC285074	-0.797
LRG1	2.8375
KIRREL	-0.9705
PIK3R1	2.41607142857143
C4orf34	0.632
MAF	-0.335722222222222
ADCY4	4.29133333333333
ZMIZ2	0.51
SLC46A3	2.15166666666667
STAMBP	-0.144666666666667
CCDC16	0.48625
MS4A12	-0.1355
TCF20	0.041
LRRC46	1.88925
C20orf152	0.6255
MRPS6	-0.638875
ABCB11	0.255
KCNC2	1.4705
CDH19	-2.69283333333333
C9orf123	-0.273833333333333
SSH3	1.533875
LDLRAD1	-3.13725
CCBE1	-1.3275
ZNF135	0.907125
TAAR1	0.129
WFDC12	0.1175
CCDC42	0.254833333333333
FLJ12529	-1.07275
PER1	0.00983333333333332
TIMM50	-0.244666666666667
SMARCAD1	0.0631666666666667
FAM26C	0.356
TP53TG3	-0.0546666666666667
SH3RF1	1.5608
LMCD1	3.64275
GPR63	0.0755
FLJ21986	-2.288625
AIFM3	-1.04925
MICAL1	-0.553333333333333
BLZF1	0.6425
IQCA	3.09516666666667
PCDHGC3	-0.0555
SAC	-0.02925
BCL6B	2.10466666666667
DDO	1.0705
MARCO	2.9535
DCHS1	1.32683333333333
C1orf170	0.846166666666667
CD200R1	1.96466666666667
C22orf15	-0.389
SEPT11	0.343333333333333
ADNP	-0.458
UST	-0.3881
C13orf34	-1.00433333333333
RFFL	0.431714285714286
APBA3	0.458
C2orf60	0.019375
CUTL1	-0.4923
PMS1	-0.877875
ZNF689	-0.053
EIF3E	-1.201
IL9	0.2966
RPL31	0.06775
LY9	0.285833333333333
ATP2B3	0.14625
KDELR2	0.205583333333333
TFCP2	0.312125
NLRP12	0.380875
FLJ45422	-1.0115
TLE4	-0.6565
ZNF570	-0.2145
FLJ43806	-0.517
TLK2	-0.97575
CIR	0.86275
MARS2	-0.433
COL24A1	0.194
SDF2L1	-0.4475
HIBADH	0.150166666666667
IGFBP3	-2.05078571428571
C12orf23	1.214
PSPC1	0.027
C20orf43	0.07325
TRAV20	0.369
ARHGAP24	1.134125
KIAA1975	-0.148875
C1QA	3.3147
DNTT	-4.49866666666667
C10orf6	-0.174916666666667
C11orf41	-0.159
HNRPF	0.440125
COL11A1	6.1455
UBAP2	-0.834666666666667
CDKN2AIPNL	-0.5945
C20orf174	3.76925
SPRED2	-0.662
PLA2G12A	0.0916666666666667
ICEBERG	-1.90066666666667
SCN10A	-0.074
C11orf65	-0.6865
GBP5	4.42725
PITPNC1	-1.957
POU3F3	0.749
NCOA7	0.410125
LIN7C	1.0519
LOC348840	-2.102
NKX2-2	-3.5405
ANKRD13D	0.41075
LOC123688	0.671
FUT2	1.366
TAAR8	0.4975
FZD4	0.619833333333333
PNMA3	-0.482333333333333
OR4L1	0.433
WIT1	-2.97825
EXOC3L	1.4055
ATPBD4	0.1057
KRBA1	-0.3835
UBXD6	0.01675
HOXB7	-0.369714285714286
C7orf23	-0.113
UNQ338	1.72975
STAB2	2.37175
CDC20B	-1.366
IRF9	2.49475
CENTG1	0.432666666666667
TNPO2	-1.22425
MCPH1	0.39375
BMS1P5	-1.74375
SLC26A7	0.64075
HIST1H3J	1.11
C9orf3	0.3961
LBH	1.2125
MYO1D	0.456625
PTDSS2	0.21
NFU1	0.61325
DEPDC4	-1.178
WNT7B	0.5816
GLP2R	-0.00416666666666667
SETD4	-0.1151
DYNLT3	0.0316
FKBP11	-0.889166666666667
SESTD1	0.173333333333333
FLII	0.527
RPS16	0.0856
CHPF	-0.1175
CSNK2A1	-0.558
SUMO1P1	0.146
FKBP6	-0.8415
ZNF214	2.078
TWIST1	1.007
DDX56	-0.770666666666667
TRAM1L1	2.4754
EPO	-2.79433333333333
MRPS18B	0.0125
ZNF682	-0.430166666666667
RPL14	-0.270666666666667
MAFF	-0.44325
LOC51136	-0.44575
LY96	0.544
DDX20	-0.4875
ABTB1	0.422666666666667
ARL5A	-0.4049
CCT6A	-1.23025
HEPACAM	-0.431
EHHADH	-0.185166666666667
RBAK	-1.63333333333333
CGB1	1.333
ITGB5	0.7851
YIPF3	-0.2725
FKBP2	0.53275
NR1D1	-0.6619
TMEM110	-0.047
NEK2	-1.1905
PRAMEF8	-3.024
C20orf52	-0.5205
PCDHGA3	0.22
VWA3B	0.17925
NDUFA5	0.219375
THAP9	0.0795
FLVCR2	-0.447166666666667
AP1S1	-1.798625
SMAD6	-0.66575
SAV1	0.77675
SAT1	0.367
ZNF251	1.544125
ADAMTS7	0.0883
RPP38	-0.108
C1orf211	-1.167
YPEL2	0.915
RBMS1	-0.0645
ZNF445	-0.745333333333333
NRXN2	1.0015
PGBD4	-1.149
UGT2B28	-3.03875
WBSCR16	-0.4733
NLRC3	0.329875
ASTL	0.1505
ST6GALNAC1	-2.012
ZADH2	-0.6685
MLLT4	0.296833333333333
ARL6	0.659166666666667
MEF2C	0.06225
CBFA2T3	0.3855
AFF3	1.47464285714286
COG7	0.529
MYB	0.682
PLXNA3	-0.2175
XRCC2	-1.76516666666667
MMS19	-0.309125
ST8SIA5	-1.215375
CHPT1	0.0255
KIAA1712	-0.566625
OR6X1	0.5465
ACTR3	-0.199625
UGCG	1.48883333333333
OR4P4	0.154
ZAP70	-2.75
LPP	0.825
ZNF485	-0.4855
PTPRCAP	-0.012
IL12RB1	0.3535
ATRX	0.2573
CHST8	2.46675
C14orf109	0.2065
ARV1	1.474
NMB	-0.122571428571429
COX5A	-1.00016666666667
EIF6	-0.51775
MPPED2	-0.684166666666667
SEMG1	-2.5215
CHRDL1	1.1915
TRAF3IP2	0.71425
WNK2	-0.130125
LILRA4	3.2455
LAMA2	5.068
PXT1	-0.305
RLBP1	-3.6105
CD300C	0.9385
SLTM	0.22225
FLJ10404	-0.357125
APOBEC3D	-1.77416666666667
RENBP	-0.0666666666666667
ATXN7L1	0.124375
NID1	-0.04625
TUBGCP3	-0.94025
ITIH5	2.16466666666667
CCDC110	2.773
C8A	-2.88175
MGC87042	0.0115
HOXC13	1.083
TFDP2	-0.8935
HCP5	2.540625
POLI	0.9005
UCN	-0.149833333333333
ZNF764	0.711333333333333
C8orf45	0.4745
FHL3	-0.62025
SPATA5L1	-0.1635
MMRN2	3.34816666666667
NDST1	0.8745
COL20A1	-0.458166666666667
ZNF248	-0.5715
PELP1	-0.277666666666667
MBL2	-2.8208
RNF41	0.115625
C5orf24	0.15825
THOC5	-1.158125
SERINC3	0.208333333333333
RP11-151A6.2	1.594
CDCP2	-0.11925
HIST1H2AA	-0.1305
C11orf75	0.509
FKBP7	0.45825
DDOST	-0.386
GPNMB	0.798333333333333
TTF2	-1.975
KCNT1	0.3862
SLC39A14	-0.77775
NGRN	0.7017
GPR137B	1.42075
MECP2	-0.055875
PSMA1	0.1645
C16orf73	-5.56275
TMEM60	0.00516666666666667
CSN3	1.243
NOS1	0.239
RAB7L1	-0.169333333333333
YBX2	-0.4095
KIAA1166	-0.500125
FUBP3	0.423666666666667
ABCG1	0.8085
ACACA	-0.422833333333333
ARL11	-0.3617
ATOH1	-0.041
ODF1	0.2462
CREB3L3	-1.65583333333333
TMEM127	1.30535714285714
DSCAML1	0.6285
PLN	3.98433333333333
LYPLA1	0.0420833333333333
PRDM9	-1.9985
SASP	0.595
PLUNC	0.0996666666666666
INTU	1.0295
