Hybridization REF	TCGA-BH-A18U-11A-23R-A12D-07
ADH1A	4.4285
PANX2	-0.3996
CYP11B1	0.6355
CDC73	-0.3895
GPR172A	-1.0015
GSTM3	2.133
KCNA5	0.317125
SERAC1	0.602833333333333
NFATC2	0.2935
ANAPC5	-0.2256
C15orf24	0.2155
NFATC2IP	-1.35808333333333
TNRC6C	-0.141833333333333
MGC102966	2.871125
FGD5	1.46266666666667
MED9	0.2045
RAB13	-0.172833333333333
C15orf49	0.1755
CRYGS	0.0975
C12orf53	-0.2761
LOC283693	-0.3365
COX6B2	0.785875
PHF14	-0.166375
FAM3A	-0.916125
RPL13	0.3355
PRDX2	-0.6225
FLJ34047	-1.67175
PRMT3	-1.01525
KCTD19	-1.508
TRIM10	-0.4925
MGC26597	0.0366666666666667
GCNT4	0.69525
GPRASP1	3.178
CDKN1C	1.05316666666667
RHBDL2	0.8701
HSPH1	-0.567
AQP1	4.06675
COL17A1	4.1291
GFAP	0.8915
CDC16	-0.0635
KIAA1614	0.228
C6orf118	-0.00840000000000001
ZSWIM5	-0.0395
FAM83F	2.969
LYNX1	1.10725
SYNPR	-0.0875
XG	4.37716666666667
PRSS16	2.1845
KIF13B	1.29835714285714
PCDH9	1.664375
HIST1H2AH	0.00700000000000002
RBM18	-1.28825
ZNF626	0.461875
HEXIM2	-0.5755
ITFG1	0.343
TUBG2	-1.8015
SFRS7	0.4335
C9orf14	0.2605
EXTL1	-0.257
GBP3	1.07633333333333
WDR5	-1.96825
RARG	-0.0498333333333333
MYO7A	0.30875
CECR6	0.30175
C13orf3	-3.457625
SFRS18	0.12025
ACVR1B	0.00966666666666667
PSMD1	-0.6814
C7orf31	0.830833333333333
ILVBL	-0.885
IFNGR1	2.264
RNF186	4.96925
NOL9	-1.1195
MAGEL2	-0.2535
SLC29A2	-0.673
NHSL1	0.00974999999999999
RBMX	-0.385
PSORS1C2	0.25175
RAD51L3	-0.46025
LCN6	3.10425
ORAI2	-1.726
BRUNOL6	0.0766
OR4K5	0.075
CDC123	-0.63025
MSLN	-1.97933333333333
WWTR1	-0.663
ZNF700	-0.659166666666667
COBL	-0.06875
PPP1R16B	1.263875
GAS7	-0.2958
MDN1	-1.22625
HAAO	0.6885
C9orf68	2.43
TNFAIP2	0.913
FOXN1	0.158
hCG_2033311	-0.751833333333333
ATP6V0D2	-0.7648
RPL41	1.445125
SLC38A1	0.67575
ARHGAP6	-0.249833333333333
ADAD2	0.06175
PHF20L1	0.122625
MCM3AP	-0.426666666666667
ST3GAL3	0.239
SNX1	-0.226
ELF5	5.08875
PARP3	0.603875
RBM8A	-0.014625
LINGO4	-0.114
ITGA9	1.10566666666667
ZFR	-0.36075
ACSL6	-0.31
FLJ20699	-0.2382
DAOA	-0.086
FABP4	7.0385
KCNB1	1.30625
CANX	0.3483
SLC25A28	0.76
ADIPOR2	-0.015875
ECHDC2	1.981625
SMA4	-0.4075
FRZB	4.493125
PABPC1	-0.8595
DMRTB1	0.012
APOBEC3G	0.2885
CATSPER2	0.272166666666667
CUEDC1	-1.0615
STARD9	0.78575
CLDN8	7.66925
LOC23117	-0.528636363636364
E2F6	-0.187888888888889
TMEM126B	0.144666666666667
DPY19L4	0.13075
GIMAP5	3.7945
NDUFA9	-0.355333333333333
FAM77C	-3.2395
CTPS2	-0.997
LOC51035	0.143
WDSOF1	-0.918
EGLN3	-0.845125
PITX3	-0.143333333333333
OR52E8	0.7265
GRM4	-0.435
KLK1	-1.8145
GPM6B	2.603125
RRAGD	0.139
PAGE5	-3.1285
UCHL5	-1.371
ULK3	-1.17833333333333
AIM2	0.424833333333333
PNO1	-0.816166666666667
OR2F2	0.1865
GNAT2	-1.078
SIX1	-1.07925
ST13	0.567583333333333
ZBTB44	0.277625
TIMP2	-0.04625
ZMAT4	-2.67375
GTF2IRD1	-1.61116666666667
ZNF19	0.4465
ZNF714	-1.21575
RSC1A1	0.15125
C9orf80	0.33875
PSMA8	1.034
TMEM141	-0.185
COX4I1	0.0667857142857143
CTAGE1	0.12
DTWD1	0.4285
HSD11B1	3.693
KRT6B	5.766
ARID4B	1.097875
LHFPL3	-0.06875
WWP2	-0.00525
ZNF326	0.119666666666667
RGPD1	-0.8395
CTSH	1.05216666666667
FASTKD1	-1.167375
PAF1	0.1288
TTC9C	-0.36125
IFT57	1.4855
PRSS36	1.9545
IL20RB	-1.4315
ZNF592	-0.191
DCTD	-0.1309
CFP	2.806
MFNG	0.84925
JMJD2B	-0.19
ALDH3B1	-1.158125
THSD4	1.60416666666667
KCNJ5	2.01783333333333
LMNA	0.0741666666666667
TBCD	-0.920125
ZNF250	-0.0775
CASQ2	2.5615
PEG10	-1.87675
PRAME	-5.32953333333333
NP	-0.772
TRIM59	-1.60433333333333
ZNF12	0.08975
XTP3TPA	-1.12075
SIGLEC7	-0.6939
PANK4	-1.51975
FAM70A	1.483
SNED1	0.287
HIP1	-1.1226
RAET1E	-0.587666666666667
AMAC1L2	-0.661
AHNAK2	-0.6755
TOE1	-0.614166666666667
RECQL4	-2.975
SPRYD3	0.57475
DPAGT1	-0.7425
MAGED2	0.9161
ANKRD55	-0.902
TRPS1	4.12316666666667
DOK7	-0.34925
TFPI2	-0.656
GTF2H3	-1.36583333333333
CYP4F11	-2.036
LHX2	-4.6645
ATG16L1	-0.109333333333333
ASB12	0.3615
C1orf116	3.494375
NF2	-0.7892
POM121	-0.4115
PHYHD1	2.7028
TXNDC17	-1.124
DKFZp779O175	-0.24475
NUP62	-0.509285714285714
MYO18B	-0.8945
PRAMEF1	0.2315
TCBA1	1.05825
TMEM168	1.1435
FJX1	0.0166666666666667
CLCF1	0.6615
SEPN1	0.113125
IGSF2	0.183
NUDCD1	-0.217833333333333
TFF3	3.432
NDFIP1	0.979357142857143
CHCHD4	-0.57975
TNR	0.329
CUTA	-0.087
USP44	-1.9555
DPP10	-0.0323333333333333
IWS1	-0.541333333333333
PCGF1	0.45275
SULT1C4	0.3225
NTF5	4.57175
PTPN13	1.098
SSTR5	0.5085
SFRP1	3.80675
IDH3B	-0.66925
SUOX	0.576
TMCO5	0.523
GOLT1B	-0.5135
MIB1	-0.7625
PCDHGB1	-0.106
SUSD1	-0.31725
ICAM5	-2.08516666666667
PAPOLB	-0.09575
URM1	-0.5081
TMEM106B	0.0288333333333333
LRIG2	-0.47825
SLC27A5	-0.282
CLIC6	2.6683
ZNF420	0.0763333333333333
SCN9A	-0.1217
KIAA1909	0.70925
ELMOD1	-1.4595
PRKAG1	-0.38975
FAM64A	-3.35933333333333
EEF1G	-0.22545
SMAD5	-1.08375
INCENP	-3.21025
WASF2	-1.4095
GARS	-2.09
CDK10	-1.2726
HLX	-0.0438333333333333
MDM4	-0.776375
ZNRF1	-0.907642857142857
HHATL	1.4825
FAM21C	-0.3514
HIST2H3C	0.05075
PFDN2	0.1865
ZNF200	-0.46875
NDN	0.80275
HBA2	0.990833333333333
FBLN5	3.2595
PUM1	0.203214285714286
TNNT1	-3.85733333333333
C19orf59	0.0468333333333333
HNRPH2	0.975
RAB7A	-0.210666666666667
PMS2	-0.804125
BIRC3	-0.023
NRSN2	-0.021875
OR52K2	0.526
SPOCK1	-1.10357142857143
H2AFY	-1.21175
RXRB	-0.55875
ZNF638	-0.413
ANKRD45	0.39275
ACTN4	-0.303166666666667
FXC1	0.60975
EIF2B5	-0.4555
VPS33A	-0.4625
PINK1	0.648875
FAM106A	-0.0285
SKIP	2.5880625
GAPDHS	0.000666666666666667
MUM1L1	2.895
PSTPIP1	0.813
CNTNAP1	-1.5187
CYP26A1	-2.72725
APOL2	-0.1256
TACC2	0.677375
COX7A2L	0.159285714285714
HSD17B1	0.465625
ARRB2	-0.3365
SLC7A6	-0.4711
HSD17B10	-0.4225
RBJ	0.579
NUP155	-2.118
MRPL10	-0.6555
CYCS	-1.10275
CCDC46	1.43733333333333
TECTA	0.4045
GNAL	0.156
LPO	0.026
PEBP4	4.05775
DDX11	-2.16375
C18orf12	0.8235
TAF9B	0.115666666666667
IMP4	-0.236
RPA4	-0.222333333333333
NDUFS1	-0.93075
UPK1A	-0.382166666666667
ARRDC2	0.785666666666667
C18orf20	0.52
AES	0.145071428571429
CD2BP2	-0.337333333333333
C16orf54	-0.105
UGT2B17	-0.356625
FGFR1	-0.222727272727273
CEACAM6	-0.3961
CHRM5	-0.11025
CERK	-0.907625
AP3S2	0.279928571428571
ANKS4B	-0.507
CLCNKA	0.2145
ZNF208	-0.0901666666666667
HLA-DRB5	4.4965
CARKL	-0.34375
GOT1	-0.726166666666667
CASP6	-0.065125
HOXA1	-0.341
RCL1	0.20825
ZNF181	1.1585
RAB40B	1.81
MRPL38	-0.40375
LRRN2	1.16725
C3orf25	0.5135
OR5D14	-0.0025
OR10AG1	0.523
BET1L	0.3455
FRY	4.9475
AK3L1	-0.129
CSF3R	0.762333333333333
POLR3K	-1.23016666666667
ATG2B	0.100166666666667
EPS8	0.3705
DARS	0.0123749999999999
C10orf56	1.2965
DAD1	0.0730833333333333
RIOK1	-0.517166666666667
HERC2	-0.49375
HSD11B2	1.01983333333333
FAM96B	-0.893
MGC13057	0.798125
BSN	0.1895
CAND1	-0.458
HCST	1.97725
ACTR10	1.01033333333333
OR8D4	-0.0665
NASP	-1.5921
COL9A2	1.38
LYZL1	-0.734
GPC5	-1.21075
TBL3	-1.20816666666667
CENTD2	-0.2413
OR5AP2	0.444666666666667
TLR1	3.25625
LMO6	-0.71875
ZIC2	-3.25325
CPNE5	0.54725
ZMYND15	2.32625
FLJ22374	0.8725
CCDC106	-0.4445
PARP16	0.27575
PDIA3	0.07275
C14orf126	0.406
CECR2	-0.528
SFRS1	-0.426071428571429
FIGLA	1.113
DCP1A	0.615833333333333
MGC45800	-1.4774
TEKT1	0.186333333333333
C10orf67	-1.168
CLN5	1.659875
NTN2L	0.0725
GLE1L	-1.2165
CES2	0.0478999999999999
GNAS	-0.751944444444444
DDX53	0.376
TSPAN13	1.842
MRPL52	-0.6071
SPIRE2	-1.047125
TAS2R39	0.06925
SCUBE3	-0.206
UCRC	0.5617
CDKL3	0.5565
KIAA1715	-0.7867
ZNF345	0.67
RTF1	-0.27375
DHRS7	1.292
RIPK4	-0.186666666666667
EXOSC2	-1.0715
MS4A2	3.1595
FGF17	-0.24325
WDR59	-0.08875
EVI2A	-1.04075
IL17RC	0.468833333333333
HS3ST1	3.66425
ITGB1BP2	-1.245
RBPJ	-0.41
GIMAP1	4.3075
INE1	-1.2765
ALDH18A1	-1.562875
TPI1	-1.96475
GATA6	2.30175
CABP1	-0.0333333333333333
ZNF484	0.47175
DAPK3	-0.135
GJB1	-1.17366666666667
PIN1	-0.920625
SLC6A15	-3.02272727272727
CNO	-0.0475
RIN2	2.63775
FRRS1	-0.42
CYorf15B	-4.05925
DMRT3	1.89625
ATAD1	0.51325
OTUD4	-0.221777777777778
ATOH8	-0.1105
ZSCAN16	1.179125
ASCC1	-0.4265
OTUD3	0.82675
MGC33212	-0.600666666666667
YME1L1	-0.164
RP11-218C14.6	0.3835
PCBP4	0.39625
TNFRSF10A	-0.37125
CDH10	-1.80433333333333
KL	4.016625
SCP2	1.04375
C9orf119	0.211
SON	-0.0685
MAFK	0.159
SBNO2	-0.6755
SLC6A6	-0.552272727272727
SC4MOL	-0.266875
FAM35B	0.180625
PPP1R9A	1.239625
PDZRN3	1.318875
CXorf20	0.553
C6orf126	-0.08975
AVEN	-0.4805
FLJ21075	-1.3975
C14orf132	0.807
PCK2	-1.649125
GUCY2C	-0.531
BARX2	1.1
PEX11G	1.1255
DAO	-0.438333333333333
C10orf49	0.21525
EDNRA	1.25233333333333
PPP2R5A	0.3759
DDX39	-1.8585
SERF1A	-0.0495
ASCIZ	0.3443
FNDC8	-0.79425
PTMS	-0.620375
PHF7	0.2825
PIP4K2B	-0.255
HHLA2	0.31275
BDH2	1.7975
APOBEC2	-0.17775
PENK	1.8795
SMAD9	-0.95275
MT3	-0.176
RGL1	1.078375
ATG10	-0.519375
DLGAP4	-0.944666666666667
APPBP2	-0.442857142857143
BACE2	0.0759285714285714
LOC339344	-0.900833333333333
ZNF395	0.041375
HIST1H2BL	-1.75325
ZNF467	-0.61875
SLC25A21	-1.16325
PALM2	-1.11716666666667
NSUN5C	-1.36625
IL5	0.2662
CLSTN2	1.28475
ANXA8L2	2.3105
PTGES	0.815625
GDAP1L1	-1.31083333333333
OPRK1	-0.514166666666667
WDR20	0.753083333333333
C12orf4	0.46575
NUP88	-0.457
XRCC6BP1	-0.1965
FCGBP	3.22985714285714
LEMD2	-0.42475
NOMO1	-1.32675
C10orf79	2
ZNF79	0.0781
OCRL	0.3082
HSPA8	-0.815083333333333
DIDO1	-0.253291666666667
PLA2R1	2.8675
COG3	-0.2499
NGDN	0.29675
CBFA2T2	0.101125
PNOC	-0.5045
PRRG1	0.173916666666667
AGGF1	-0.365071428571429
DPF2	0.829
YIPF7	-0.2225
TRPV5	0.54625
ZNF322B	0.43125
MED12	-0.4225
CARS	-1.62816666666667
ABCC11	3.41383333333333
C9orf25	0.431
MYH1	4.188
FRYL	-0.418333333333333
AGTRAP	-0.257
MMP27	1.974
ZNF432	0.751125
OR8D1	-0.0035
OR13D1	-0.20825
VWA1	1.6115
STON1	1.41925
IL5RA	0.15475
PERP	1.5401
C10orf107	1.16783333333333
TNFSF12	3.27875
FN1	-2.73608333333333
MTR	-0.345833333333333
PHLPPL	0.446833333333333
ZNF425	0.639
DHFR	-1.94677777777778
PPP1R12A	0.01225
RSPO2	-1.968875
ZNF7	-0.23175
ZNF583	0.59875
TPMT	-0.622666666666667
GPR132	0.395125
OR2T12	-0.2505
SERTAD2	0.1946
ATP1A1	-0.1163
FRMPD3	0.4615
ZNF672	-0.34025
PLXNB3	0.1235
EML5	0.7935
FAIM3	-0.4755
UBQLN2	0.573
SORCS2	1.464
PRIM2	-1.765
ACVR2A	1.53683333333333
YWHAZ	0.335583333333333
PGM2L1	0.6975
GNAO1	-0.295071428571429
RPL10	0.434
RPS6KA6	0.2865
PFKL	-1.92083333333333
SH3D19	1.906375
AURKB	-3.45583333333333
ZC3H6	1.507875
DISC1	0.1685
FLJ39660	-3.46383333333333
TMEM25	2.372
OSBPL10	0.11675
CLTCL1	-1.041
ALG6	-0.47025
CATSPER4	0.842
LRTM1	-0.3315
RRAD	2.78833333333333
TIPIN	-1.75
CARD14	0.58125
RBM9	-0.668
RASSF4	0.1695
SLC25A18	0.7115
C6orf58	0.197833333333333
IGHD	0.256
PLA2G6	-0.2
TPT1	2.039
SEC63	0.5245
CCDC113	-0.00499999999999999
TDRD10	1.4955
KIAA1666	-0.7815
TOR1AIP1	0.15575
SYTL4	1.34733333333333
SPRR2F	-0.528
CEBPD	3.57475
SNTG2	2.26075
C20orf77	-0.525
TAS2R49	-1.0175
C6orf173	-1.68716666666667
SVEP1	2.3293
PXN	-0.198214285714286
VIL2	-0.00741666666666668
C5orf21	0.8435
DIXDC1	0.867625
GANAB	-1.22166666666667
PDSS1	-1.241
NGFR	1.72875
ATP8B4	2.79875
BMP8A	1.6715
CCDC132	-0.182416666666667
GNRH1	0.917
OR10T2	-0.44975
PDGFD	4.555
OR6W1P	0.283
HARS	-0.624583333333333
KRT77	-0.0085
AQP8	-0.22175
ITGB1	0.28
ZNF254	0.1897
PAX1	-0.126833333333333
PSMC4	-1.1705
ANKRD22	2.65025
PSMD8	-0.3235
HTR1E	-1.08233333333333
SOX10	0.3594
OR5B2	0.505
RABGEF1	-0.237928571428572
MAP1LC3B	0.2575
CYB5R4	0.45525
AGXT2L1	-1.50625
FLJ41603	3.3025
TRAPPC2	0.89
FNTB	-0.2453
FLJ14107	-0.564333333333333
AURKAIP1	-0.39675
DSE	1.96
NFKBIZ	1.6455
OSBPL3	-1.7035
LOC130576	2.0485
SLC39A9	0.255666666666667
LOC137886	0.143083333333333
RHCE	-2.5505
ATG7	0.0815
FAM82A	2.16383333333333
FBN3	-0.221
MCFD2	-0.6935
CASP14	-0.1595
EPS15	1.18533333333333
SFRS2B	1.65783333333333
C19orf47	-0.5945
PLAC9	3.6645
GPR23	-0.6915
BTNL3	1.00633333333333
RGS8	0.487
GNS	0.372125
ENO2	-2.62033333333333
CBX1	-1.3779
PEX26	-0.124
LRP5	-0.245666666666667
ADAMTSL4	-0.585
ARR3	-0.0923333333333333
MAP1A	-0.72075
CD2	3.7965
NAV2	0.00906250000000001
TMEM69	-0.28125
ATXN7	-0.447
CHN2	-0.63
ZNF781	0.873166666666667
HAS2	-2.67516666666667
KIAA0241	-1.34633333333333
BIC	0.79675
MOBKL2A	0.0295
CYP2C9	0.6885
CNOT7	0.0959285714285714
SFRS10	-0.129
CST11	1.2105
FLJ37543	0.8295
NKAP	-0.8635
RUNX1T1	3.93475
EAF1	-0.3312
IL4I1	1.51625
LRRC61	-0.514666666666667
PSIP1	-0.72175
SPRR4	-0.355
ZFP90	0.298666666666667
AP2B1	-1.39861538461538
SLC30A7	0.527083333333333
C7orf28A	-0.422166666666667
S100B	1.93316666666667
BMP2	-0.472
ESR1	3.03416666666667
ZFPL1	-0.608
ARHGAP12	1.12775
LRRC19	-0.2705
ZNF767	-0.8575
NACA	1.122
OLIG1	-2.10975
PRF1	0.44775
LST1	2.99683333333333
SPATA9	0.608666666666667
CNFN	1.2665
CDK4	-0.8811
TCF15	0.0713333333333333
PARC	0.23025
PPM2C	1.72675
LOC283345	-1.08
FAM107B	0.617
DMXL1	0.364125
RBM3	1.112
HTR5A	-1.58733333333333
SCFD1	0.154333333333333
EPHB3	1.808
ROPN1L	1.03483333333333
RAMP3	1.895
TSPYL5	2.78572727272727
GAP43	-2.5795
PAPD4	0.340375
PDE3A	-1.74125
TNFRSF10C	1.472
JMJD5	-0.481166666666667
RASGEF1A	1.5916
C16orf65	0.230666666666667
HIPK3	0.806666666666667
XYLT2	-0.09825
XPOT	-1.64816666666667
GAL3ST1	-0.267
DHCR7	-1.78375
AMIGO3	0.595166666666667
FGFR4	-2.0865
CRAT	-0.024
PPP1R14D	0.352
TRIM14	-0.6255
TMPRSS11D	-0.368
SLC7A11	-2.71771428571429
OR10H2	-0.0355
PPM1E	-1.5851
DOCK4	1.167
FAM127A	0.15025
ENOPH1	-0.0425
SLC5A3	-0.9047
ZNF530	-0.2083
NTS	-5.9365
FRMD4A	0.268125
BCL11B	-2.35683333333333
PRM1	-0.091
UQCC	-0.9164
S100A16	0.579333333333333
PLS3	0.61925
WWOX	0.233071428571429
CCDC23	0.6135
GTSE1	-3.1675
GP2	3.0875
FLJ32549	0.2665
CHIT1	1.38025
KLF9	1.081
RPS24	1.2676
MIA	2.49875
FIGN	-0.72675
PYROXD1	1.339625
PCSK2	-0.244125
MRPL9	-0.55075
RPL24	0.610125
C12orf32	-1.384
HIST1H2BE	-1.7645
RGS18	3.72025
LFNG	1.403375
RAB4B	-0.746
FBXO25	1.1885
TSPAN31	1.12216666666667
ARL8A	-0.00542857142857154
C10orf83	-0.1053
OR51B6	0.1695
CNKSR2	-0.026
C1orf156	0.61225
IBSP	0.0365
GFRA2	0.7304
ALKBH7	0.5346
NEK10	3.74525
VN1R3	-0.686833333333333
LOC91948	0.9025
CPZ	-0.593
IHPK3	0.25
COL8A1	0.037
RBPJL	0.0165
OR10A4	0.26325
CASP8AP2	-0.17825
MMP12	-0.701833333333333
OR8B12	-0.4145
CDCA5	-4.27
LIX1L	-1.0345
PEX11B	0.698625
GABRA1	0.131333333333333
HABP2	0.409
REEP1	1.71416666666667
FBXO15	2.23975
CD68	0.26075
WFDC9	0.06
GHDC	0.461666666666667
SMARCA1	0.53225
SPAST	0.106833333333333
PLXND1	-0.036
MLCK	-1.2895
INTS5	-0.635666666666667
BSG	-0.921214285714286
PARP8	0.976666666666667
TEAD4	-1.701
ZNF498	0.067625
TMEM89	-0.2465
DTX4	0.635625
TNRC6B	0.9069375
ARMC2	0.238125
FGFBP1	4.10416666666667
TIMM8A	-0.976833333333333
AJAP1	-1.7509
ZNF608	1.32225
SLC25A42	-0.247375
SYP	-0.132166666666667
MMP11	-0.486666666666667
USP40	0.1684
C3orf62	-0.156166666666667
MYO1E	-0.5305
LRFN4	-1.52375
XCL1	1.64866666666667
GPR155	1.219625
VPS29	0.419375
CARHSP1	-1.2515
ARHGAP20	2.97116666666667
GREM2	2.16978571428571
CCDC102B	2.295
ZNF577	0.9685
HDDC2	-0.3495
SHC2	1.5212
NCOA5	-0.0888333333333333
INPPL1	-1.457
CHGB	-0.751
IHH	0.102
DDEF2	-0.54175
DIAPH3	-3.72528571428571
BUB3	-0.8905
GGH	-2.01644444444444
VPS35	-0.0802
CNN2	0.0334166666666667
ASNA1	-0.91225
WDTC1	0.36975
AMAC1	0.993
HAS3	3.39
SLC1A6	-1.13416666666667
ZNF563	0.339
C1S	4.36125
TCF7L1	1.438625
OR10Z1	0.397
ME2	-0.7948
C6orf151	-0.644
KPNA4	-0.8343
GLO1	-0.635375
WDR61	0.138
CD302	2.75225
SIRT7	-1.25916666666667
C11orf59	0.08375
PKIG	0.4545
PPIL3	0.269
CCDC74B	1.362
ZNF528	0.8855
EFNA5	0.593
FCGRT	1.9465
NOL4	1.3109
CCS	-0.3215
LOC374491	0.12475
MFSD7	3.39
ZNF555	0.463
LIMS3	1.67425
TSSC4	0.162833333333333
COL11A2	-0.789
C1orf119	1.26166666666667
BPNT1	-0.764125
CHRNA6	-0.3515
C1orf173	2.4372
PLD2	0.2885
ORC1L	-4.019
SASH1	2.31925
CDC14B	-0.13475
RLBP1L1	0.78075
LDLRAP1	-0.3266
NAT8B	-0.114
HHEX	-1.438
LGALS7	3.05775
PLCH1	0.380142857142857
OR1M1	0.033
PRAMEF16	-0.61
HECTD1	0.0595
C14orf39	0.257
TLN2	-0.0204
HDAC4	-0.691071428571428
SYCP2L	-2.265
GLRA1	-0.1945
RPS6	1.02125
hCG_1757335	0.224
KLHL1	-0.153
CTNNBIP1	1.27183333333333
SCAND2	-0.9362
HMGN2	-0.413
YAF2	0.12825
BRPF1	-0.6215
LIAS	-0.63525
CTA-246H3.1	-1.407
SAG	1.83175
C20orf10	0.285
HNRNPA2B1	-1.0885
GADD45A	-0.6375
MSH4	0.5135
TMEM70	0.0225
HIST1H2AM	-1.533
C19orf26	0.055
C1orf50	0.0355
GNG3	-0.064
FTO	1.517
CALCB	-0.214
PPP3R1	-0.299
C15orf42	-3.94625
CCNJ	0.75175
GNAZ	1.0568
PSD	0.0381666666666667
FAM57A	-0.94575
STIM2	1.13566666666667
DHX8	0.1805
MOGAT3	-0.68975
UBE3B	0.606666666666667
PLAT	2.14016666666667
C6orf206	1.858
COPE	-0.8816
EIF3A	0.00599999999999998
C1QL2	0.94975
IQCE	0.316083333333333
KIAA0182	-0.472916666666667
SLC22A7	-0.2608
PPFIA2	0.692
ADAMTS15	0.2395
ODZ1	-1.1475
THBS4	2.69483333333333
ARHGAP1	0.659375
B4GALNT3	-0.145166666666667
FCHO1	-1.304
LOC440456	0.111
HOXD10	1.93166666666667
CXCR3	1.34433333333333
CHI3L2	1.912375
SRPX2	1.88675
ZNF132	0.645833333333333
UBAC2	-0.746833333333333
RPL32P3	-0.4435
CBWD6	0.7095
ST6GALNAC4	-0.5095
KIAA0391	0.12
LOC388969	-1.0955
KRTAP5-8	1.52066666666667
ZNF786	-0.218
LYVE1	6.17233333333333
GPR144	0.32125
APOH	-4.844875
TSC22D2	0.495
PLCD1	0.405
FLG2	0.9405
M-RIP	-0.0415
NDUFV1	-1.07875
POLDIP2	-0.988166666666667
RAB3GAP2	0.388333333333333
RPSAP15	-0.379
CLEC7A	0.948
HSPA14	-0.36075
TAAR5	0.19075
FAM132A	-0.60875
C2orf43	-0.63275
OR10V1	0.478
SELPLG	0.4165
C1QTNF6	-1.204
OPCML	0.4712
DTYMK	-1.6775
ALDH16A1	-0.596125
F13B	-1.702
MGC16169	0.39475
KIRREL2	-1.6915
C14orf32	0.646666666666667
SLAIN2	1.0274
HSD3B2	0.2095
AMMECR1L	-0.2192
LRRC37B	0.034
HMG20A	-0.2745
C22orf27	0.6455
FBXL22	0.3995
AP1B1	-0.787
TNKS1BP1	0.7045
CD74	3.75675
HSPA12B	2.57366666666667
PLSCR1	1.74966666666667
SLC35E1	-1.35516666666667
FEZ1	-0.816
APOD	4.7515
C16orf44	-0.67925
C1orf166	-0.9635
KCTD11	0.18975
NELF	-1.768
SRP54	-0.187166666666667
MGC35361	-0.27
GPR35	-1.2925
NRGN	-1.239625
SIGLEC12	0.972
SCN1B	0.0475
IFNW1	0.622
STAR	-2.984
HLA-DQA2	3.35383333333333
RNASEH2B	-0.5195
TAAR2	0.5675
VAMP5	1.3645
TUBA1C	-1.7995
PIK3R2	-1.071875
ARD1A	-0.477833333333333
EBF2	0.449
CAMSAP1L1	1.0755
CYP3A43	0.45
AKR1B1	-1.2705
KIAA1729	-0.070625
KAL1	1.1636
CYBB	1.018625
UXS1	-0.20125
LOC338579	0.0025
C11orf45	1.193
SHB	-0.25925
IKZF4	0.486
NDUFA1	0.132125
HSPE1	-1.36325
C1orf215	-0.2155
GPR113	-0.0418333333333333
ZNF573	1.06225
TBX18	1.4675
GGTA1	8.235
PCDHGA8	0.2195
RPS6KL1	-0.568125
DPP9	-1.553625
SLC43A2	0.629625
COPS3	-0.4635
PMPCB	-0.0458333333333333
HYLS1	-1.1215
LSM8	-0.994333333333333
PDE6B	1.130125
C10orf118	0.9242
OR1C1	0.462333333333333
ZNF415	1.91225
OR2F1	0.238
ZDHHC13	0.927625
FZD8	0.9419
TCEA1	0.0611
SUSD4	1.08875
C22orf24	-0.2435
TNFRSF14	-0.00225
TRIM28	-1.19416666666667
FGF5	-1.841375
CSPG5	-0.917
RNF133	0.48
FKBP15	-0.256
BZW2	-0.83925
NSMCE1	0.06575
PTPRN	-0.58725
TST	0.391125
POP1	-1.5715
RNF24	-0.453
SFRS4	-1.559125
REPS1	0.248
CD70	-1.61283333333333
PDXDC1	-0.8195
SRC	-0.0246
NTNG1	-2.16766666666667
SETD1B	0.03125
TINP1	0.613
ZNF606	0.649166666666667
SSR1	-0.3085625
RGNEF	0.4845
NFS1	-1.02183333333333
CENTB5	-1.314
CRMP1	-1.31966666666667
ADAM18	0.283
CCDC87	1.07533333333333
LRRC8B	0.13925
CSNK1G1	-0.980416666666667
MAFB	2.1975
C12orf45	-0.207
C1orf54	2.4865
DPEP1	-0.6625
FLJ13137	-0.3885
C14orf118	1.15233333333333
ANKRD19	-0.0404166666666667
ABCA9	4.5012
TMEM87A	0.7199
BBS5	0.3104
CYP17A1	-0.165625
SCG3	-1.78766666666667
ESCO2	-4.18475
GFER	-0.193166666666667
NRIP2	-0.210166666666667
DDX59	0.6135
RIC8B	-0.2519
TNNI1	0.308
KTELC1	0.06025
GPR85	0.336666666666667
SP3	0.388125
GOSR2	0.357
DDX1	0.08475
DSCR9	-1.0965
KIAA1984	-1.20225
FLRT3	1.11275
RNPS1	-1.21285714285714
ZNF772	1.48
SLC25A10	-1.20733333333333
ADAMTS3	0.192777777777778
TBC1D7	-1.73625
PCYOX1L	-0.30225
LOC339745	1.2945
VPS54	0.0405
PCDHB12	1.405375
C4orf6	-0.0225
CCL5	2.526375
PEX5	-1.1615
LENG1	0.00516666666666665
LOC51336	-2.0355
FLJ25371	0.261
WDR45L	0.0671666666666667
SPAG8	1.06483333333333
GUCA1C	-0.779
LOX	-0.577333333333333
FIZ1	-0.051
BAG5	0.56875
BUD13	-0.108
MGC2752	-0.5885
IQSEC3	0.486875
TGFBR3	2.1295
CASP9	-0.79925
PPA2	0.21825
MED24	-0.351625
MAP3K7	-0.1385
SRPR	0.06075
C17orf81	-1.453
RIPPLY1	-0.39875
EID2	0.38275
AKR1C1	0.812666666666667
IMMP2L	0.782
SPSB4	0.398
BAG4	0.01225
ZNF32	1.843
