Hybridization REF	TCGA-C8-A133-01A-32R-A12D-07
CHRNA10	-0.313666666666667
CCNI	0.7675
EP300	1.20721428571429
LOC165186	-0.4925
HIC2	-3.4085
SDR-O	0.199
OR2W1	1.044
KCNA6	0.6185
TRIM74	-1.1895
REEP6	0.866
ATP5G2	0.42725
ERG	0.275375
TMEM42	1.276
PARN	0.125333333333333
SOD2	-0.1628125
DIRAS1	0.393833333333333
PNPT1	-1.46875
JOSD3	-1.5575
hCG_40738	-2.082
PDE1C	-2.1335
SEMA4D	-0.205875
AGPAT1	1.22316666666667
NOSTRIN	2.95425
MAP3K3	-0.855833333333333
MAX	0.760571428571429
CAPS	0.858166666666667
SERPINA12	-0.6145
OSBPL8	0.589
RICS	1.2968
NR4A2	3.016
PPCS	1.38466666666667
LONP1	-0.371
SCYL3	0.37875
HERC2P2	-2.31583333333333
FIBCD1	0.501
C15orf41	-0.63925
DMC1	-2.5224
C20orf27	-1.47875
RPS6KA5	-0.0443
FAHD1	-0.091
SLC12A4	-1.448
BRCA1	-2.07175
GBL	0.59625
SLK	0.276
NUDT9P1	-1.3105
NOXO1	3.9275
USP52	-1.0335
BAZ1B	0.191375
SLCO2B1	2.14
BBS12	1.028
LRGUK	-0.717333333333333
TERF2IP	0.86825
COL1A1	0.47
KIAA0090	1.241625
GRK5	-0.638333333333333
AP1S2	-3.128
TMEM52	-0.0095
CA11	0.65725
OR4A15	0.422333333333333
ACBD3	0.8062
SPAG11B	0.572857142857143
PRDM2	0.3163
FOXP3	0.383
SMYD3	-1.2434
LOC389199	2.026
LGI2	-1.09983333333333
NAPE-PLD	-0.1101
ANKRD6	0.7205
WDR45	1.227
SHROOM1	-0.9305
PSCD3	-0.865
PYY	1.251
KCNC1	5.053
ARHGEF9	0.2263
OR8J1	0.7425
GPR55	1.14283333333333
NS3BP	-1.886
C10orf22	0.7165
NAT8L	-1.14825
DUSP4	2.2985
FOXM1	-2.72983333333333
GRAMD2	-1.0337
ZBTB48	-0.0151666666666667
BUD31	-0.9575
PABPC5	-0.0375
CCDC41	0.22875
FBXO11	0.067
C6orf148	1.28225
RFXAP	-0.54625
C6orf15	0.5025
CDK8	-0.758666666666667
C6orf70	0.653125
TESSP2	0.94
ALG2	0.2975
PPP1R3D	2.68925
TPM3	0.747
SYT13	5.48225
EPB42	-0.871166666666667
CETN3	-0.473
PRY	-0.164
NTHL1	-0.240666666666667
POLR2B	-0.283
RPS28	0.664833333333333
P2RX3	-0.64075
LYZL4	-0.44175
WBP4	0.1218
PMM1	0.263
C11orf79	-0.072
CBLL1	-1.28525
IL1F10	1.5055
VAX2	0.678
SETDB1	-0.489166666666667
LRAP	-3.10883333333333
GCLM	-0.218333333333333
CPEB3	2.09025
PPM1A	1.9288125
INTS1	0.37075
CAMTA1	0.136583333333333
SAMSN1	-1.958
LOC158830	-3.62666666666667
GMPPA	-0.61675
AIPL1	-0.2185
IL24	-0.4995
BDKRB1	-2.451
MLF1	0.6318
TAF12	-0.117
ID1	-2.9335
THADA	-0.094625
PIK3CB	-0.50575
OR4N5	1.162
TBC1D17	0.103166666666667
COX8A	1.08925
CDCA4	-2.32475
C2orf44	-1.14525
ZNF534	-0.95675
IMMP1L	0.46775
NIPSNAP3B	0.156125
FTMT	0.755125
PWP2	-0.6925
MMP15	-0.5715
DNAH11	0.288333333333333
MTMR14	-0.301375
DNAL4	1.30775
IPP	1.273
TMEM59	2.264125
C1orf157	-1.319
RGS4	-2.40883333333333
DDX18	-0.774166666666667
SNX6	-0.08325
ZNHIT2	1.39733333333333
NCDN	0.745
FLJ33534	-0.736
RAG1	-1.0805
OR4D10	0.834
PTPN5	-0.00216666666666661
POMT1	0.591625
LRRC8A	-0.293
CYP1A1	-0.82125
CAPN1	-0.0371666666666667
DDHD2	0.177375
GRIK2	-0.27825
GNRHR	0.718
PPBP	0.28625
HTR3A	-0.294125
SLITRK4	-3.1625
ANKRD49	-0.37325
BTF3	0.392
SARS	0.10375
C13orf18	-0.43
CACNB1	-0.719071428571429
QKI	-1.05942857142857
SETMAR	0.349375
MAN2B1	0.453333333333333
EML3	-0.29125
ACADL	-1.392
OFD1	0.236875
DEFB114	1.111
CGA	5.178
PEX16	0.3505
LRRC10	-0.1615
GNG12	0.2945
C1orf152	-0.535
CHRM1	0.61
CD53	-0.394625
DBH	-0.687
TFAP2B	-2.958875
HIST1H2BJ	-0.293333333333333
FAM46D	1.017
TMEM11	0.2375
C3orf32	-1.46275
PCCB	0.65925
IPO13	0.387
C6orf105	-6.015
COMMD5	0.42625
SUV420H1	0.3701
LTBR	1.05475
ARHGAP15	-1.968625
HDHD2	0.79225
TDRKH	-1.12133333333333
LOC401052	0.753
PSG4	-0.5335
GNB4	-2.0932
SPATA4	3.88
SLC9A3	-0.0945
OSBP	1.41233333333333
NBPF3	-0.356416666666667
DOCK11	-2.081
SLC39A5	-1.00466666666667
PRR5	1.4818
C10orf63	2.70975
SMTNL2	-2.50575
ADRA1A	0.32575
ASAH1	1.3029
DOM3Z	1.6319
GIPR	1.11016666666667
AHI1	0.41625
NADSYN1	0.011
RGS14	-0.0192
IL18BP	0.7772
RTN4RL1	1.8395
ARMC6	-0.06175
PSMD5	-0.280166666666667
HK3	0.1892
OR4S1	1.6905
RSU1	-0.5305
MAD2L1	-2.94477777777778
EIF4A3	-1.328
DLEC1	-0.696833333333333
E4F1	0.373666666666667
CHMP2B	0.6804
CAMSAP1	-0.44725
RPS21	-0.883166666666667
ARID5A	0.4065
UBE2N	-0.298
IGSF8	0.959666666666667
MAGEB6	-1.516
ACAD11	-0.7978
MGC4172	-0.3045
LMO4	1.30875
KLKB1	0.68425
HP	-0.6175
HDAC3	-0.121
SCHIP1	-0.97425
CLCA1	1.0755
OLFML2A	-0.284125
C1orf112	-2.67675
KIF19	-0.0474166666666667
HAPLN4	-0.1717
CXCR7	-1.50966666666667
GOT2	1.1638
RAB38	-3.604625
DCX	-2.305
PPM1H	0.774583333333333
NFYC	1.02783333333333
KIN	-0.29975
ZNF228	0.98
PLSCR4	0.6775
HIG2	-2.24675
FAM79B	4.426
C21orf86	-0.428
KCNK10	0.52475
ZNF738	-1.81185714285714
FSTL5	-1.1376
OR6A2	0.3475
OTOA	0.957333333333333
EXOC1	0.054625
AHRR	-3.147
PDAP1	-0.8925
C19orf6	-0.030875
ZAN	0.6625
LY6G6E	0.45
EIF4E2	-0.64975
C20orf198	-0.3265
ZNF324	0.2825
CYP3A5	-3.04216666666667
ENTPD7	1.27016666666667
MBOAT5	0.434166666666667
GJB5	-2.13
TTC13	-0.79075
S100Z	-2.01133333333333
KIAA0664	-0.187833333333333
PDGFRB	0.198
IL17D	-0.039
OR56B4	1.051
RDX	-0.972
SLC34A3	1.425
IL28B	1.1015
JUND	2.33925
CHRNB1	0.22775
CAMK2B	4.1505
FETUB	-1.439
CXorf23	1.391875
MRTO4	-0.29625
TTC3	0.8054
NDUFB8	0.074
EDG2	-2.8415
SEMA3G	1.08825
IL23A	-1.75425
GRHL1	-0.693
LOC441054	-0.7075
WDR65	1.652125
PSTK	0.45675
STOML3	0.491666666666667
R3HDM2	-0.1988
C5	-2.07075
SLC2A10	2.416
C3orf22	0.73425
PAQR3	-1.24892307692308
ANKRD26	0.929166666666667
HCRTR1	0.1215
LOC399947	-0.5325
PSD2	-0.208
TIGD2	0.312666666666667
SCRN1	-1.31475
COQ10A	-0.48575
DDI2	0.004
METTL7B	-0.0661666666666667
UCN2	1.49725
FAM92A3	-1.34825
WDR16	0.95075
ZNF511	0.435833333333333
ZMYM5	-0.456625
POLR3G	-3.08925
ZNF586	-0.351
C1orf49	0.4185
TANK	-0.859833333333333
RCAN1	-1.58983333333333
PELI3	1.43583333333333
LIMD2	-0.992583333333333
TMEM189	-1.631
NTN4	1.69625
LOC151300	1.1285
CLEC2A	-0.682
GPR135	0.92525
DPYSL4	-2.8881
JAK2	-0.574333333333333
TSHZ1	1.59566666666667
TM9SF4	0.034125
ZNF264	0.945
SIRPG	-0.5795
BICD1	-0.34525
HERC6	3.65166666666667
METTL5	-0.2045
CASP1	-0.17
PRRT1	0.332833333333333
PLA2G4C	4.1825
ICA1L	1.48257142857143
TPTE2	-0.713
OTUD7A	2.30883333333333
AQP11	-0.31475
APOA2	-3.7031
KALRN	-1.20377777777778
SECTM1	0.871
IFNAR1	0.26775
TALDO1	-0.5705
RAB11FIP4	0.72125
EIF5A	-0.88
FAM49A	-0.147
NEGR1	-0.4268
YTHDC2	0.618875
EHD2	-1.98275
NCF1	1.3692
SCRT2	1.7795
HOXA5	-1.39283333333333
NUP133	-0.66025
FGF12	2.8255
SLMO2	-0.116375
SNTA1	0.778375
CACNG2	0.506
GCM1	1.400125
ELF1	0.786666666666667
TLR5	2.66
TCFL5	-1.74408333333333
RBMY2FP	-0.1935
LOC100125556	1.122875
FAM129B	1.056625
MAP3K7IP1	0.246875
NCK2	-0.1655
OXA1L	-0.96175
FMO9P	-0.7155
ZSCAN12	0.55125
PSMD12	-0.409
HSCB	0.151
CLDN10	-3.204
MGC13053	-0.348
HPCAL4	-0.590833333333333
ASZ1	-0.635
MEX3D	0.0605
NFAT5	-0.1889
CSPG4LYP1	0.0451666666666667
FBXO3	1.0046
DVL1	1.03316666666667
CMKLR1	0.594
TYMS	-4.281875
PEF1	1.259
ZNF750	1.98116666666667
MCM5	-0.8292
MEGF11	-1.20325
KCNK7	0.3295
PTP4A3	1.485
C1QTNF2	-1.29516666666667
OR6S1	0.631
FAM122B	-1.59725
ZNF551	-1.233
HBQ1	-0.5425
GEMIN6	-0.139
ARSK	-2.0725
RBP7	2.096
CPNE9	1.3085
DSC1	1.18
LOC730112	-0.5525
MAP2K4	2.42825
HS3ST5	-2.1265
EPB41L3	2.314
TEKT2	-0.20975
CDKN2B	-0.396666666666667
ZNF480	-0.67575
MAP3K6	-0.0788
MAP6	3.7185
HN1	-0.3043
OR2L13	0.2288
SLC16A11	1.312
FAM96A	0.0945
APOL1	-0.20025
C5orf32	0.09475
RTP1	-1.29
RNF175	-1.33725
ZBTB41	1.005375
AHCTF1	0.6145
SAE2	-0.6351
ITGA2	1.36475
MME	-3.885
CCDC14	-2.508
MAST4	3.20928571428571
KRT33B	-0.062
KCTD2	0.5495
WDR26	-0.038
MFI2	-0.669125
NR4A3	-1.41
ARSA	2.26
UNKL	0.2045
SULT6B1	-0.1135
CCNA2	-3.3405
SOX15	-1.4785
PPAPDC1B	1.62175
C19orf44	0.414
MCAT	1.32666666666667
ARID1B	0.4225
OR52N1	-1.145
C12orf48	-2.5555
MAGI1	-0.092375
NIPA2	-0.66175
GBX2	-1.21075
RSHL3	1.967625
RAVER1	0.536166666666667
C15orf17	0.5205
SLC30A2	0.101142857142857
ZNF518	-0.87375
PCYT1B	-1.805
C10orf114	-2.22625
EIF3H	0.58875
SLC25A39	0.555166666666667
KIF1B	-0.607375
AMOTL2	-0.333
C6orf120	1.26128571428571
PSRC1	-2.2475
PLA2G10	-0.082375
KIF5C	0.691875
MRPL37	-0.625
C17orf62	0.148333333333333
C9orf135	-0.731
DUSP10	1.0169
CLCNKB	0.3625
PSMA5	-0.116125
C8orf53	1.1745
AMPD3	1.17883333333333
PIAS1	-0.281
ADCYAP1R1	0.029
GYLTL1B	0.59925
CDH20	-0.1425
FBXO7	0.409
TMEM134	1.306
FLJ14213	-0.2932
ZNF3	-0.0245
LRRFIP1	0.820708333333333
CNOT2	0.15425
ABI3	1.98625
ALDH5A1	1.09741666666667
HNT	0.3595
SERPINA4	-2.32625
TK2	1.88966666666667
STMN1	-3.03266666666667
GUCA2A	-0.4895
GALNT10	0.932928571428571
DPP6	-0.418944444444445
C9orf93	0.111375
PRELID2	-1.659
STK39	1.027625
SFTPA1	-1.14375
CKS2	-1.28522222222222
RHO	0.539375
C20orf135	0.54025
XKR3	-3.611
CR1	0.991
RPS6KA2	1.01835714285714
C20orf112	0.70775
MRPL22	-0.098
C4orf23	1.11783333333333
GADD45B	-1.2445
KLHDC1	1.73583333333333
C2orf48	-0.731
ZNF287	1.186
DAAM2	2.35925
DPPA2	-2.964
TCTN3	1.0285
DNAJB11	-0.03475
FPR1	2.698
DEFB4	0.08
PTCD2	-0.4199
SMOC2	6.52483333333333
CABP7	2.62525
SERPINB11	0.146333333333333
MAGEF1	0.76275
NDE1	0.4385
ITGA10	-0.1025
FSHB	0.0435
ANXA2	0.538
HORMAD2	-0.334333333333333
HLCS	1.51
MCF2L	1.53108333333333
FH	-0.033375
TBC1D24	1.28
KIAA1505	1.8445
LGALS2	-2.91575
CNBD1	0.421
SYNPO2L	-0.7855
PTPN23	0.195
C1orf183	0.553166666666667
MAGEA8	-2.6985
DGCR8	-2.058625
GSR	-0.5885
PAQR7	0.2415
ZNF676	-0.74125
CACNA1C	-1.6892
SP7	1.1045
PDCD6	-0.71725
NRN1L	0.0095
BRI3BP	0.976666666666667
KIAA1183	-0.41975
ASB4	0.48
CCL23	0.3117
OBSL1	-0.32875
SLC12A7	1.12258333333333
KIAA0240	1.493625
CD1B	-3.56666666666667
FCGR2A	1.149625
MDC1	-2.33875
HTR1A	0.599333333333333
OCEL1	1.706
ATP11B	-0.4780625
FBXO34	-0.151333333333333
PCDH12	2.70733333333333
RPE	-1.25825
C17orf74	0.1175
CSDC2	0.965333333333333
PET112L	0.68475
TMBIM1	-1.600125
P2RXL1	0.16975
TCHP	-0.75375
TRMT1	-0.76
F2RL2	-2.26355555555556
LRRC32	0.956333333333333
IMPG2	0.3955
BGLAP	-0.19425
LOC493869	-2.09316666666667
MRAS	3.83125
SLC35F5	0.8305
CBWD1	0.1045
AXL	-2.83575
ATP2C2	3.978
TELO2	-0.2975
PNPLA3	-3.77825
PCDHB14	-0.25325
CD276	1.103
KRT80	-1.282375
DUSP28	0.319
CSNK1E	-0.614666666666667
SRP14	1
KCNQ4	-0.6615
KRT72	0.426666666666667
CCDC117	0.461125
C6orf89	0.480555555555556
TUBB2B	-2.72133333333333
RTN4IP1	-0.17375
CR1L	-3.63166666666667
CEND1	1.04542857142857
C12orf41	-0.391166666666667
RNF31	0.21925
UBN1	-0.318
C17orf32	0.53775
SLC5A7	0.667
GPR92	0.941666666666667
ESAM	1.9705
CTNNA1	-0.0123333333333333
HRBL	0.2489
CBX4	-0.2115
TMEM182	0.30025
SH3TC2	-1.92833333333333
IL10	0.4475
PXMP4	0.877
RNF167	0.9936
PAK7	-0.1358
ETV3	0.044
ATPIF1	0.508166666666667
LOC554207	-1.29683333333333
OR8H1	-0.3345
WDFY3	0.90775
DPM1	-1.206
GPSM1	-0.0765
WDR92	-0.0485
LRP1	0.00916666666666669
ANKH	-2.31925
THUMPD3	-1.1075
POLR1B	-0.53675
OLFM4	0.4714
RAD9B	0.23825
TSPY2	-3.2105
PAX6	-0.5035
SCG2	-3.80275
SLC17A6	1.01625
FMO3	1.33642857142857
PADI4	-0.202142857142857
TUBB4	-1.1168
NLK	-0.69325
POU4F3	-0.42
SDF4	0.3925
ITGBL1	-0.762833333333333
NETO1	-1.7775
TAP2	0.02675
ABBA-1	0.0109166666666666
GNAI1	-1.513
VPS4B	0.4695
NOPE	-1.80255555555556
GALNT6	4.41633333333333
SESN1	0.75775
GBE1	-1.54222222222222
CLASP1	-0.00425
RASGEF1B	0.19825
ACOT11	-0.164384615384615
AFAP1	1.3545
OR2H2	0.79525
DPY19L2P1	-0.33625
DZIP1	-4.36325
SEC22C	0.20975
GPR161	-2.225
RNF146	0.2495
WDR74	-0.697
GALP	0.4075
PURA	1.66825
DNPEP	1.102
RP11-78J21.1	-1.68775
ERBB2	1.776375
FANCM	-0.865083333333333
NEO1	0.504333333333333
DDX3Y	-3.97144444444444
RPS3A	0.3265
MXRA7	1.3895
LGALS3	-3.9415
GLT8D1	0.251
CFL2	-1.63233333333333
UPB1	-0.0365
NAP1L5	1.309
CLDN14	-2.68975
DHX38	-0.578
BTBD1	0.09575
TARS2	1.12916666666667
ABCF1	0.0338000000000001
FCF1	0.214333333333333
LRRC49	0.50975
GUCY1B2	-2.721
C1orf177	-0.6638
SMARCA4	-0.530214285714286
LRP8	-3.86566666666667
TAGLN3	-1.57275
MRPL14	0.27125
TTRAP	-0.173
ZDHHC20	0.03725
NFE2L3	-3.30275
KIAA1377	1.38725
PALMD	1.7282
TMEM43	-0.6715
TTL	-1.17875
STAT5B	-0.732333333333333
SSB	-0.749
OR10H5	1.2805
SLC22A13	-0.9375
AKAP3	0.41675
TIMM23	-0.0311666666666667
OAS2	2.99758333333333
KIAA0423	0.5215
TRIM11	0.256
GLIS3	-0.657125
TMEM50B	0.434666666666667
ARHGEF4	-1.002625
DEGS1	-0.983454545454545
TBL1XR1	1.5085
G6PD	-1.4995
SP140	-0.3221
MUC17	-0.0011666666666667
NUDC	0.3778
DNAJC5B	0.524333333333333
SCARA3	-1.69416666666667
CPA3	6.45233333333333
BCAT2	1.172125
MFN1	-0.3031
NRG3	0.392
SNX11	0.744
PLEKHH1	-1.7646
GPR177	1.3955
HCFC2	0.34925
TCAP	-1.53175
MOCOS	-5.0665
C14orf93	-0.295
PRDM10	-0.461166666666667
SLC16A4	-0.694583333333333
SRGAP1	0.752833333333333
VIP	0.432333333333333
DUSP27	1.12833333333333
LILRA1	0.7101
MC2R	0.3255
MGC24103	-4.48
MBTD1	-2.215
FUT11	-0.355333333333333
USP33	0.6378
C15orf39	-2.55875
MAP3K12	0.37075
PAAF1	-1.0675
BARHL1	0.219
FLJ16165	-0.123
PIWIL2	-1.871
SYNE1	-0.126166666666667
CMTM4	0.764125
TSPYL1	1.7282
GUF1	-0.0101666666666667
TMEM157	2.993
WDR44	0.29675
HIST1H3C	-1.27025
DKFZp666G057	1.20725
RNPEP	0.17625
GAS2L2	0.9425
ADH4	-4.21825
GRPR	-0.186333333333333
FBXL17	2.2845
ZBTB10	0.084
Gcom1	-0.0662222222222222
HTRA1	-0.0444
ZNF585A	-0.1798
SLC26A2	0.274928571428571
OTOP3	0.489333333333333
WISP1	-0.342666666666667
ATP2B4	-1.81075
FLJ10769	1.87475
CRAMP1L	-0.526375
CHST12	-0.54375
RAB22A	0.22475
TARDBP	-0.863
STAU1	-0.256
CRB3	1.947
MIG7	0.102
CHMP1A	0.402833333333333
ZNF160	-0.073625
B3GALT6	0.752875
BARX1	-1.615
C6orf167	-1.7080625
NXNL1	0.215
DHX29	0.546375
HADHB	0.26175
PLXNB2	1.28475
ILDR1	-1.77575
SLC15A3	2.15025
GAS2	-3.889
C20orf69	0.9465
NUMB	-0.571
TNIP1	0.54325
MESP1	-0.7655
PSKH1	0.39925
NSFL1C	0.041625
RHOG	-0.40675
HEY1	-2.67733333333333
KNG1	-1.864
ITGAX	0.4898
LIN9	-0.913166666666667
CANT1	1.84425
XRN1	0.311
CCDC96	2.1613
HEATR6	-1.244
GNG7	1.15108333333333
RUNX2	1.544875
SOX1	0.567
FCRL5	-0.8736
ZNF99	-0.00137499999999999
FAM9A	0.478
SNX22	0.9595
MBNL3	-1.272
ODC1	-2.2708
ADORA2B	-3.45883333333333
NR2F6	1.2235
ZFYVE16	-0.136777777777778
SYNJ2BP	1.6334
POLE	-1.368
E2F2	-1.32
THRA	1.60016666666667
PTGES2	-0.260666666666667
HIP1R	0.2045
TMUB1	0.139
ENO3	-0.5425
RSPH10B	-0.199
CXorf39	0.798125
IRGC	0.44525
GPR109B	-1.324
FLJ13305	-0.6785
LCE3A	-0.626
TNFRSF18	-0.0175
DET1	0.69
TRPM3	-0.1611
C16orf79	-1.5505
FECH	0.574
RAP2A	-0.157333333333333
CRIP1	2.771
AZIN1	-1.2545
SLC7A7	2.5075
IL10RA	0.1768
TMEM64	-2.48575
CDC42EP4	0.866
C16orf58	0.0837
ARG2	-0.23425
POU5F1P4	-4.72675
FAM62B	-0.221625
DNAH8	-2.065
ASH2L	0.54225
TSLP	-4.01983333333333
CNTNAP5	-0.774
TMEM16C	-0.099
IFNA14	-0.1295
SLC1A3	0.455125
CABYR	2.79225
BCL7B	0.0212
NUDT13	-1.897
C13orf28	-0.0575
C1orf53	1.477
ARL6IP4	0.6881
RPL35A	0.36525
EMR3	-0.0955
RAB40C	0.9765
SLC41A1	-1.48583333333333
LRCH1	-1.1385
LY6G5B	-0.5095
FAM124A	-0.688538461538462
MGC10981	-3.72666666666667
CLIP3	-0.9924
MAP4K2	0.02
CHIC1	1.168
SULF1	0.354333333333333
C20orf30	0.405071428571429
PRDM5	-0.4675
ELOVL1	-0.12075
C11orf48	-0.361875
SLC39A10	-1.50875
KCNV1	0.47075
ACP1	-0.6165
ZMYM2	-0.31725
B3GNT6	0.138
C9orf69	0.148
C2orf15	2.0285
C20orf166	-0.855
HSP90AA6P	0.7465
EDG7	-0.665
NEURL	4.103
LPL	-0.389833333333333
CLEC2D	-1.7115
GRRP1	1.40166666666667
CD8B	-3.6033
HIST1H3D	0.223
SLC6A12	0.975375
FAM27L	0.423
CD84	1.4099
RASA1	-1.008
PHKG1	-1.7335
MAGEA11	-1.3795
IMPA1	-1.3291
NPM3	-2.12175
RARRES1	-0.54125
SH3BP1	0.3535
B3GNTL1	-0.056
ARPC5L	0.767666666666667
KLHL26	0.35325
SIM2	0.00512500000000005
GJC1	1.146
C20orf194	-0.779
EXO1	-3.37325
SLC2A2	-1.74683333333333
LOC285074	-0.17875
LRG1	1.9295
KIRREL	-0.527
PIK3R1	1.29214285714286
C4orf34	1.06825
MAF	-1.5295
ADCY4	2.38483333333333
ZMIZ2	0.4037
SLC46A3	1.654
STAMBP	0.333166666666667
CCDC16	0.1305
MS4A12	-0.2345
TCF20	-0.0325
LRRC46	1.9635
C20orf152	-0.6965
MRPS6	-0.793625
ABCB11	1.547
KCNC2	3.93666666666667
CDH19	-2.8788
C9orf123	0.794666666666667
SSH3	0.7935
LDLRAD1	0.88
CCBE1	-1.28575
ZNF135	-2.8005
TAAR1	-0.752
WFDC12	-0.8575
CCDC42	-0.325333333333333
FLJ12529	-0.9575
PER1	-0.418833333333333
TIMM50	-0.279666666666667
SMARCAD1	-0.5055
FAM26C	-0.338
TP53TG3	-0.335
SH3RF1	3.6144
LMCD1	1.102
GPR63	0.5175
FLJ21986	-2.263125
AIFM3	-0.5785
MICAL1	-0.336666666666667
BLZF1	0.626833333333333
IQCA	-1.19016666666667
PCDHGC3	-0.73
SAC	0.0213333333333334
BCL6B	1.74133333333333
DDO	1.88075
MARCO	0.78
DCHS1	-0.363833333333333
C1orf170	-0.00866666666666664
CD200R1	0.00949999999999999
C22orf15	0.3125
SEPT11	-0.705166666666667
ADNP	-0.737
UST	-2.8079
C13orf34	-2.06383333333333
RFFL	1.01321428571429
APBA3	0.651
C2orf60	-0.5275
CUTL1	-0.0298
PMS1	-0.76275
ZNF689	0.961
EIF3E	-0.305333333333333
IL9	0.4675
RPL31	-0.479
LY9	-0.2812
ATP2B3	0.99925
KDELR2	-0.148833333333333
TFCP2	0.112375
NLRP12	1.215625
FLJ45422	-0.24275
TLE4	-2.4948
ZNF570	-0.0545
FLJ43806	0.254
TLK2	-0.19025
CIR	1.35425
MARS2	-0.382
COL24A1	0.6645
SDF2L1	0.859
HIBADH	0.3185
IGFBP3	-2.39842857142857
C12orf23	0.761375
PSPC1	0.0555
C20orf43	-0.115
TRAV20	-0.392
ARHGAP24	-0.59425
KIAA1975	-1.920375
C1QA	4.287
DNTT	-3.7182
C10orf6	0.784833333333333
C11orf41	-2.371
HNRPF	-0.207625
COL11A1	3.11566666666667
UBAP2	-0.178333333333333
CDKN2AIPNL	-0.3685
C20orf174	0.959333333333333
SPRED2	-0.26175
PLA2G12A	0.973166666666667
ICEBERG	-1.7762
SCN10A	0.452
C11orf65	1.359
GBP5	1.99675
PITPNC1	-1.50583333333333
POU3F3	2.455
NCOA7	-1.768375
LIN7C	0.2105
LOC348840	-0.966
NKX2-2	-2.362
ANKRD13D	0.51
LOC123688	-0.05825
FUT2	2.03166666666667
TAAR8	0.4305
FZD4	0.644416666666667
PNMA3	-2.06333333333333
OR4L1	-0.014
WIT1	-1.74725
EXOC3L	1.411
ATPBD4	-0.4702
KRBA1	-0.32375
UBXD6	1.0855
HOXB7	0.178214285714286
C7orf23	-1.157
UNQ338	-0.95475
STAB2	-0.227333333333333
CDC20B	0.8255
IRF9	2.7965
CENTG1	-0.335833333333333
TNPO2	-0.3
MCPH1	0.191375
BMS1P5	-2.7625
SLC26A7	1.75566666666667
HIST1H3J	0.5265
C9orf3	-1.7064
LBH	0.67475
MYO1D	1.027625
PTDSS2	0.9595
NFU1	0.86875
DEPDC4	-3.07825
WNT7B	0.251
GLP2R	-0.8624
SETD4	-1.2983
DYNLT3	-0.2393
FKBP11	0.303833333333333
SESTD1	0.0293333333333333
FLII	0.47175
RPS16	-0.4076
CHPF	1.40583333333333
CSNK2A1	-0.419833333333333
SUMO1P1	-0.78575
FKBP6	0
ZNF214	1.46816666666667
TWIST1	-1.10766666666667
DDX56	-0.5295
TRAM1L1	1.9598
EPO	-2.65683333333333
MRPS18B	0.00525
ZNF682	-0.422833333333333
RPL14	0.464333333333333
MAFF	-0.7375
LOC51136	-0.86075
LY96	-0.9195
DDX20	0.02375
ABTB1	1.19166666666667
ARL5A	0.8448
CCT6A	-1.46
HEPACAM	-1.2205
EHHADH	-1.66616666666667
RBAK	0.617166666666667
CGB1	3.38225
ITGB5	-0.0446
YIPF3	0.3515
FKBP2	1.0415
NR1D1	-0.4346
TMEM110	1.106
NEK2	-2.89566666666667
PRAMEF8	-3.121
C20orf52	-0.176166666666667
PCDHGA3	-0.9575
VWA3B	0.21175
NDUFA5	0.517125
THAP9	0.1435
FLVCR2	-1.41283333333333
AP1S1	-1.5705
SMAD6	-1.7365
SAV1	0.48325
SAT1	1.026125
ZNF251	0.046875
ADAMTS7	0.6018
RPP38	-0.0615
C1orf211	-1.383
YPEL2	1.15
RBMS1	-3.24175
ZNF445	0.141166666666667
NRXN2	-0.318333333333333
PGBD4	0.172625
UGT2B28	-2.33175
WBSCR16	-0.4145
NLRC3	-0.018625
ASTL	0.64625
ST6GALNAC1	-3.979
ZADH2	0.70125
MLLT4	0.9915
ARL6	-0.0271666666666667
MEF2C	-0.07975
CBFA2T3	-0.1985
AFF3	2.799
COG7	0.144166666666667
MYB	-0.0921666666666667
PLXNA3	-0.384
XRCC2	-2.40183333333333
MMS19	-0.40725
ST8SIA5	-1.01342857142857
CHPT1	-0.792666666666667
KIAA1712	-0.53825
OR6X1	-0.2925
ACTR3	-0.615
UGCG	0.130333333333333
OR4P4	-1.3615
ZAP70	-3.28975
LPP	0.721625
ZNF485	0.32375
PTPRCAP	-1.141
IL12RB1	0.6835
ATRX	0.3437
CHST8	0.734125
C14orf109	0.4875
ARV1	0.50425
NMB	-1.23357142857143
COX5A	-0.475666666666667
EIF6	-0.55925
MPPED2	-0.721666666666667
SEMG1	-1.3355
CHRDL1	-0.2125
TRAF3IP2	0.30225
WNK2	0.068625
LILRA4	1.66966666666667
LAMA2	-0.0519999999999999
PXT1	0.5935
RLBP1	-3.03775
CD300C	0.40575
SLTM	-0.420625
FLJ10404	0.027
APOBEC3D	-2.1385
RENBP	-0.028
ATXN7L1	0.47175
NID1	-1.02225
TUBGCP3	-0.962375
ITIH5	-0.129882352941176
CCDC110	3.5445
C8A	-2.856
MGC87042	-2.598
HOXC13	-3.1325
TFDP2	-0.4165
HCP5	2.935
POLI	0.93925
UCN	-0.369166666666667
ZNF764	0.417833333333333
C8orf45	-0.05325
FHL3	-1.391
SPATA5L1	-0.70025
MMRN2	2.4515
NDST1	0.831
COL20A1	-0.0533333333333333
ZNF248	-0.857166666666667
PELP1	0.0455
MBL2	-1.1835
RNF41	0.40575
C5orf24	1.443625
THOC5	-0.310125
SERINC3	0.195583333333333
RP11-151A6.2	1.27625
CDCP2	-0.07525
HIST1H2AA	0.1665
