Hybridization REF	TCGA-AR-A1AR-01A-31R-A137-07
CEACAM6	-6.2714
CHRM5	0.29875
CERK	-0.502375
AP3S2	0.0710714285714286
ANKS4B	-1.826
CLCNKA	-0.0203333333333333
ZNF208	-0.4575
HLA-DRB5	5.1125
CARKL	-0.73825
GOT1	-0.613
CASP6	1.276875
HOXA1	0.027
RCL1	0.43425
ZNF181	0.474833333333333
RAB40B	1.627
MRPL38	-0.281625
LRRN2	-0.77475
C3orf25	-0.412
OR5D14	0.1245
OR10AG1	-0.304
BET1L	0.8382
FRY	1.73
AK3L1	0.22925
CSF3R	2.0825
POLR3K	-1.1405
ATG2B	0.686166666666667
EPS8	-1.091
DARS	-0.50675
C10orf56	0.171
DAD1	-0.322333333333333
RIOK1	0.395833333333333
HERC2	-0.5865
HSD11B2	-1.72233333333333
FAM96B	-0.6735
MGC13057	-2.764375
BSN	-1.26775
CAND1	-0.432666666666667
HCST	2.97625
ACTR10	0.218333333333333
OR8D4	0.095
NASP	-0.4361
COL9A2	-0.379666666666667
LYZL1	0.337
GPC5	-3.35175
TBL3	-0.605166666666667
CENTD2	0.7382
OR5AP2	0.38325
TLR1	3.692
LMO6	0.17775
ZIC2	-3.935625
CPNE5	0.91375
ZMYND15	2.63
FLJ22374	0.03975
CCDC106	-0.12375
PARP16	-0.77175
PDIA3	-0.166
C14orf126	0.535
CECR2	-0.771
SFRS1	-0.681214285714286
FIGLA	2.1185
DCP1A	0.183333333333333
MGC45800	-1.0341
TEKT1	-0.994833333333333
C10orf67	0.969
CLN5	0.48475
NTN2L	0.469
GLE1L	0.3265
CES2	-0.9694
GNAS	-1.22688888888889
DDX53	-0.1925
TSPAN13	1.17675
MRPL52	-0.6659
SPIRE2	-0.5535
TAS2R39	-0.08325
SCUBE3	-0.91475
UCRC	0.2442
CDKL3	-0.14575
KIAA1715	-0.2949
ZNF345	0.9405
RTF1	-0.084625
DHRS7	0.459
RIPK4	0.0598333333333333
EXOSC2	0.166666666666667
MS4A2	1.9355
FGF17	-0.76125
WDR59	-1.19575
EVI2A	0.241
IL17RC	0.0861666666666667
HS3ST1	4.32025
ITGB1BP2	-1.312
RBPJ	-0.972166666666667
GIMAP1	4.265
INE1	-1.75816666666667
ALDH18A1	-0.417875
TPI1	-1.287625
GATA6	0.7745
CABP1	-0.292333333333333
ZNF484	0.6835
DAPK3	0.4395
GJB1	-3.11325
PIN1	-0.30275
SLC6A15	-3.02616666666667
CNO	-0.501
RIN2	2.026625
FRRS1	0.617
CYorf15B	-3.8495
DMRT3	3.105375
ATAD1	-0.263375
OTUD4	0.655666666666667
ATOH8	-1.04875
ZSCAN16	1.017625
ASCC1	-0.458
OTUD3	-0.737
MGC33212	0.6805
YME1L1	0.26225
RP11-218C14.6	0.729
PCBP4	0.1535
TNFRSF10A	0.21475
CDH10	-4.3275
KL	2.588875
SCP2	1.00608333333333
C9orf119	0.535875
SON	0.01175
MAFK	0.184
SBNO2	1.4375
SLC6A6	-0.26825
SC4MOL	-1.214
FAM35B	-0.2035
PPP1R9A	0.478375
PDZRN3	0.071625
CXorf20	-0.2705
C6orf126	-0.3875
AVEN	0.306
FLJ21075	-1.795
C14orf132	-1.7405
PCK2	-1.11675
GUCY2C	-1.4115
BARX2	2.74075
PEX11G	0.6285
DAO	-0.744666666666667
C10orf49	-0.12325
EDNRA	1.41883333333333
PPP2R5A	0.6246
DDX39	0.2295
SERF1A	-0.09775
ASCIZ	-0.1677
FNDC8	0.06875
PTMS	-0.37025
PHF7	0.8785
PIP4K2B	-0.248625
HHLA2	0.26825
BDH2	0.514
APOBEC2	-0.91775
PENK	-0.589
SMAD9	-1.6525
MT3	-0.2115
RGL1	1.12125
ATG10	-0.845875
DLGAP4	-1.02483333333333
APPBP2	-1.48742857142857
BACE2	0.127
LOC339344	0.831333333333333
ZNF395	-1.13825
HIST1H2BL	-0.1455
ZNF467	0.90775
SLC25A21	-2.90725
PALM2	-1.9374
NSUN5C	-0.4655
IL5	0.7621
CLSTN2	-0.90875
ANXA8L2	1.804
PTGES	0.37225
GDAP1L1	-1.93116666666667
OPRK1	-1.72283333333333
WDR20	0.612166666666667
C12orf4	0.719125
NUP88	-0.628125
XRCC6BP1	-1.49833333333333
FCGBP	2.31464285714286
LEMD2	0.069
NOMO1	-0.9735
C10orf79	0.19125
ZNF79	1.0722
OCRL	0.3222
HSPA8	0.22325
DIDO1	-0.720083333333334
PLA2R1	1.5235
COG3	0.1861
NGDN	-0.6555
CBFA2T2	-0.18425
PNOC	-0.50475
PRRG1	0.572416666666667
AGGF1	-0.569571428571429
DPF2	0.42275
YIPF7	-0.946
TRPV5	0.2375
ZNF322B	0.88825
MED12	0.413333333333333
CARS	-0.036
ABCC11	-0.0355
C9orf25	0.9645
MYH1	0.7525
FRYL	-0.366
AGTRAP	0.309
MMP27	1.568
ZNF432	-0.135
OR8D1	0.2785
OR13D1	0.26075
VWA1	1.50825
STON1	0.79775
IL5RA	0.222
PERP	0.6293
C10orf107	-1.88383333333333
TNFSF12	2.49
FN1	0.72375
MTR	-0.653333333333333
PHLPPL	-0.244
ZNF425	1.444
DHFR	-0.926944444444445
PPP1R12A	-0.64525
RSPO2	-3.08471428571429
ZNF7	-0.2315
ZNF583	0.294
TPMT	-0.320833333333333
GPR132	2.034125
OR2T12	-1.39375
SERTAD2	0.5861
ATP1A1	-0.0557
FRMPD3	0.573
ZNF672	-0.25275
PLXNB3	-0.354375
EML5	0.144
FAIM3	0.705
UBQLN2	1.55
SORCS2	1.7455
PRIM2	-0.738
ACVR2A	1.06916666666667
YWHAZ	0.4585
PGM2L1	1.212625
GNAO1	0.374153846153846
RPL10	0.4403
RPS6KA6	1.157
PFKL	0.5755
SH3D19	0.19025
AURKB	-1.037
ZC3H6	0.300125
DISC1	0.377833333333333
FLJ39660	-0.900166666666667
TMEM25	1.887125
OSBPL10	-0.54575
CLTCL1	-1.63033333333333
ALG6	0.681
CATSPER4	0.1145
LRTM1	0.3935
RRAD	1.35066666666667
TIPIN	-1.047
CARD14	-0.697625
RBM9	-0.935
RASSF4	1.813
SLC25A18	-0.786
C6orf58	-0.921666666666667
IGHD	0.4975
PLA2G6	-0.6805
TPT1	0.894125
SEC63	0.0735
CCDC113	-1.1552
TDRD10	0.93325
KIAA1666	-0.416
TOR1AIP1	0.173666666666667
SYTL4	0.68
SPRR2F	-1.114
CEBPD	3.0705
SNTG2	-1.40275
C20orf77	-0.54375
TAS2R49	-2.1725
C6orf173	0.474833333333333
SVEP1	0.2096
PXN	-1.02535714285714
VIL2	0.41325
C5orf21	-0.109416666666667
DIXDC1	0.089625
GANAB	-0.452666666666667
PDSS1	-0.112
NGFR	0.362
ATP8B4	2.93725
BMP8A	0.4435
CCDC132	0.294916666666667
GNRH1	-0.3025
OR10T2	-0.11
PDGFD	2.68166666666667
OR6W1P	-0.032
HARS	-0.387333333333333
KRT77	0.2725
AQP8	-0.4685
ITGB1	-0.1188
ZNF254	0.2859
PAX1	0.106333333333333
PSMC4	-0.0608
ANKRD22	3.73325
PSMD8	0.138
HTR1E	-1.54283333333333
SOX10	-2.6938
OR5B2	-0.994
RABGEF1	0.354428571428571
MAP1LC3B	-0.286
CYB5R4	1.42825
AGXT2L1	-3.40825
FLJ41603	1.09966666666667
TRAPPC2	0.587166666666667
FNTB	0.1543
FLJ14107	-1.10116666666667
AURKAIP1	0.19225
DSE	2.6395
NFKBIZ	-0.6205
OSBPL3	0.515833333333333
LOC130576	-3.70475
SLC39A9	0.4355
LOC137886	0.345
RHCE	-2.328
ATG7	0.873166666666667
FAM82A	1.15733333333333
FBN3	-0.5605
MCFD2	-1.03516666666667
CASP14	-0.3975
EPS15	1.24983333333333
SFRS2B	0.909166666666667
C19orf47	0.1095
PLAC9	1.327
GPR23	-0.888
BTNL3	0.464166666666667
RGS8	-0.278
GNS	0.656
ENO2	-2.924
CBX1	-0.8265
PEX26	0.025
LRP5	-0.158666666666667
ADAMTSL4	-0.271333333333333
ARR3	0.405
MAP1A	-0.18975
CD2	5.374
NAV2	0.6511875
TMEM69	-0.09175
ATXN7	-0.4205
CHN2	-0.750166666666667
ZNF781	-0.584833333333333
HAS2	-2.951
KIAA0241	0.6615
BIC	3.46125
MOBKL2A	0.187
CYP2C9	1.3645
CNOT7	-0.287785714285714
SFRS10	-0.08775
CST11	1.60675
FLJ37543	1.3235
NKAP	-0.57025
RUNX1T1	2.303
EAF1	0.5502
IL4I1	3.709
LRRC61	0.576833333333333
PSIP1	-0.489916666666667
SPRR4	-0.0275
ZFP90	-0.848666666666667
AP2B1	-1.234
SLC30A7	1.71783333333333
C7orf28A	0.2835
S100B	-1.25583333333333
BMP2	-2.874
ESR1	-0.62475
ZFPL1	-0.00475
ARHGAP12	0.38775
LRRC19	-0.0658
ZNF767	-0.376333333333333
NACA	-0.2
OLIG1	-2.1735
PRF1	2.92525
LST1	3.496
SPATA9	-0.437666666666667
CNFN	1.0905
CDK4	-0.6057
TCF15	-0.839666666666667
PARC	0.0995
PPM2C	0.505
LOC283345	-1.5795
FAM107B	-0.1305
DMXL1	-0.351625
RBM3	0.247625
HTR5A	-1.92366666666667
SCFD1	-0.449
EPHB3	2.410625
ROPN1L	-1.66683333333333
RAMP3	0.963
TSPYL5	-0.098
GAP43	-2.5625
PAPD4	-0.21675
PDE3A	-2.458
TNFRSF10C	0.43325
JMJD5	-0.425666666666667
RASGEF1A	1.2819
C16orf65	-0.257
HIPK3	1.59333333333333
XYLT2	-1.04
XPOT	-1.04566666666667
GAL3ST1	-1.921
DHCR7	-1.0905
AMIGO3	0.4245
FGFR4	-2.53516666666667
CRAT	1.152125
PPP1R14D	0.4735
TRIM14	0.6506
TMPRSS11D	-0.335
SLC7A11	-2.04828571428571
OR10H2	0.51575
PPM1E	-2.41177777777778
DOCK4	0.949375
FAM127A	0.344625
ENOPH1	0.12125
SLC5A3	-0.2913
ZNF530	-0.1348
NTS	-6.27775
FRMD4A	0.72125
BCL11B	-1.288
PRM1	-0.21225
UQCC	-1.098
S100A16	1.69483333333333
PLS3	0.0445
WWOX	-0.5805
CCDC23	0.4535
GTSE1	-0.876
GP2	-1.4035
FLJ32549	-0.75325
CHIT1	4.6265
KLF9	0.43075
RPS24	0.453
MIA	-2.3895
FIGN	1.7245
PYROXD1	2.500875
PCSK2	-1.375625
MRPL9	0.39275
RPL24	0.2815
C12orf32	-1.325625
HIST1H2BE	-0.247
RGS18	5.2155
LFNG	1.04575
RAB4B	0.1248
FBXO25	1.07166666666667
TSPAN31	-0.305
ARL8A	0.958571428571429
C10orf83	-1.3432
OR51B6	-0.3755
CNKSR2	-0.1275
C1orf156	0.91825
IBSP	1.1375
GFRA2	1.2422
ALKBH7	1.1052
NEK10	-0.253
VN1R3	0.3362
LOC91948	-1.275
CPZ	-0.06125
IHPK3	-0.6182
COL8A1	-0.19
RBPJL	-1.135
OR10A4	-0.0475
CASP8AP2	0.131
MMP12	3.42333333333333
OR8B12	0.0025
CDCA5	-0.775833333333333
LIX1L	-0.1115
PEX11B	0.8725
GABRA1	0.2804
HABP2	-0.014
REEP1	-2.26933333333333
FBXO15	0.22225
CD68	2.272
WFDC9	0.085
GHDC	-0.159333333333333
SMARCA1	0.7545
SPAST	0.971166666666667
PLXND1	0.450583333333333
MLCK	-1.3205
INTS5	0.225666666666667
BSG	0.0641428571428571
PARP8	1.70316666666667
TEAD4	-0.617166666666667
ZNF498	0.078625
TMEM89	-0.548333333333333
DTX4	1.62275
TNRC6B	0.41825
ARMC2	-0.991
FGFBP1	-0.263833333333333
TIMM8A	-0.00866666666666666
AJAP1	-1.84
ZNF608	0.3605
SLC25A42	-0.5875
SYP	-0.1215
MMP11	0.9255
USP40	0.292
C3orf62	0.263833333333333
MYO1E	-0.433
LRFN4	-0.289
XCL1	2.00733333333333
GPR155	0.902375
VPS29	0.167875
CARHSP1	-0.558
ARHGAP20	0.580833333333333
GREM2	-1.94864285714286
CCDC102B	3.64525
ZNF577	0.196833333333333
HDDC2	-0.013875
SHC2	0.4857
NCOA5	0.554333333333333
INPPL1	-0.5955
CHGB	-3.7691
IHH	-0.1965
DDEF2	-1.47058333333333
DIAPH3	-1.27009523809524
BUB3	-0.851916666666667
GGH	-0.0226666666666667
VPS35	-0.0993
CNN2	0.192916666666667
ASNA1	-0.1525
WDTC1	0.7135
AMAC1	0.8355
HAS3	-1.822
SLC1A6	-1.39616666666667
ZNF563	-0.345
C1S	3.7645
TCF7L1	0.470125
OR10Z1	0.1135
ME2	0.9156
C6orf151	-1.1995
KPNA4	0.8322
GLO1	-0.3725
WDR61	-0.992833333333333
CD302	1.51925
SIRT7	-0.132666666666667
C11orf59	0.33575
PKIG	-0.329
PPIL3	-0.05875
CCDC74B	-1.972125
ZNF528	-0.72475
EFNA5	2.181
FCGRT	1.82625
NOL4	2.1187
CCS	-0.3085
LOC374491	-1.00925
MFSD7	3.618
ZNF555	0.52725
LIMS3	-0.73725
TSSC4	0.707333333333333
COL11A2	-1.16
C1orf119	0.674666666666667
BPNT1	-1.44575
CHRNA6	1.982
C1orf173	-0.1626
PLD2	1.5415
ORC1L	-1.4695
SASH1	1.285875
CDC14B	-0.52925
RLBP1L1	1.13725
LDLRAP1	-0.3031
NAT8B	0.116166666666667
HHEX	-2.1655
LGALS7	3.2715
PLCH1	0.53
OR1M1	0.479
PRAMEF16	-0.94575
HECTD1	-0.7235
C14orf39	-0.186
TLN2	-0.5713
HDAC4	-0.438928571428571
SYCP2L	-1.53625
GLRA1	0.4995
RPS6	0.950375
hCG_1757335	-0.3335
KLHL1	-1.9385
CTNNBIP1	0.455833333333333
SCAND2	-0.7952
HMGN2	0.0552999999999999
YAF2	0.43125
BRPF1	0.09225
LIAS	-1.25925
CTA-246H3.1	-2.73775
SAG	-1.64775
C20orf10	0.2045
HNRNPA2B1	-0.601166666666667
GADD45A	-2.23183333333333
MSH4	0.1155
TMEM70	0.633
HIST1H2AM	-0.010375
C19orf26	0.746333333333333
C1orf50	0.4955
GNG3	-0.4295
FTO	-0.26225
CALCB	1.0795
PPP3R1	0.509
C15orf42	-1.29475
CCNJ	0.6495
GNAZ	-0.735466666666667
PSD	-0.000166666666666695
FAM57A	-0.775
STIM2	-0.185833333333333
DHX8	0.07175
MOGAT3	-0.65375
UBE3B	0.212333333333333
PLAT	-0.893
C6orf206	0.305
COPE	0.0688
EIF3A	-0.548125
C1QL2	2.949
IQCE	0.0548333333333334
KIAA0182	-1.75591666666667
SLC22A7	-0.1892
PPFIA2	0.31
ADAMTS15	0.19
ODZ1	-1.2025
THBS4	1.67966666666667
ARHGAP1	0.8425
B4GALNT3	-0.6105
FCHO1	-1.058
LOC440456	0.063
HOXD10	-0.999833333333333
CXCR3	3.23133333333333
CHI3L2	2.793
SRPX2	2.25725
ZNF132	0.573833333333333
UBAC2	-0.262333333333333
RPL32P3	-1.1495
CBWD6	0.6445
ST6GALNAC4	1.225
KIAA0391	-0.1715
LOC388969	0.1675
KRTAP5-8	-0.043
ZNF786	0.9005
LYVE1	5.334
GPR144	-0.071
APOH	-6.05375
TSC22D2	-0.123166666666667
PLCD1	-0.27925
FLG2	0.3765
M-RIP	0.1032
NDUFV1	-0.13825
POLDIP2	-0.594333333333333
RAB3GAP2	-0.451666666666667
RPSAP15	-0.11875
CLEC7A	3.381
HSPA14	1.14175
TAAR5	0.46425
FAM132A	-0.58375
C2orf43	-0.2585
OR10V1	-0.4345
SELPLG	1.589
C1QTNF6	0.470666666666667
OPCML	0.3329
DTYMK	-0.445
ALDH16A1	0.765
F13B	-1.814
MGC16169	0.53975
KIRREL2	-0.753166666666667
C14orf32	0.0271666666666667
SLAIN2	0.3731
HSD3B2	0.119
AMMECR1L	0.173
LRRC37B	-0.6815
HMG20A	-0.381833333333333
C22orf27	0.1429
FBXL22	0.449
AP1B1	0.3315
TNKS1BP1	1.17375
CD74	4.47325
HSPA12B	2.15766666666667
PLSCR1	2.39533333333333
SLC35E1	-0.262333333333333
FEZ1	-2.13875
APOD	1.594625
C16orf44	0.22175
C1orf166	0.0495
KCTD11	0.746
NELF	-0.5905
SRP54	-0.835666666666667
MGC35361	0.852
GPR35	-0.0685
NRGN	0.240125
SIGLEC12	1.9785
SCN1B	-0.24675
IFNW1	-0.066
STAR	-3.117
HLA-DQA2	4.87666666666667
RNASEH2B	-0.39825
TAAR2	0.635
VAMP5	1.221
TUBA1C	-0.608785714285714
PIK3R2	-0.135875
ARD1A	0.165166666666667
EBF2	0.773166666666667
CAMSAP1L1	0.89525
CYP3A43	-0.19425
AKR1B1	-1.84925
KIAA1729	0.522125
KAL1	1.3966
CYBB	2.97775
UXS1	0.275
LOC338579	-0.14575
C11orf45	1.08675
SHB	1.4085
IKZF4	0.37475
NDUFA1	0.152375
HSPE1	-0.2225
C1orf215	-0.31725
GPR113	-0.0883333333333333
ZNF573	0.67625
TBX18	0.091
GGTA1	7.7305
PCDHGA8	-3.294
RPS6KL1	-0.388125
DPP9	0.0725
SLC43A2	1.1535
COPS3	-0.76525
PMPCB	0.1675
HYLS1	0.6005
LSM8	-0.392
PDE6B	0.6525
C10orf118	1.0536
OR1C1	0.460833333333333
ZNF415	1.57
OR2F1	0.31575
ZDHHC13	1.192125
FZD8	-1.0054
TCEA1	-0.535
SUSD4	1.162625
C22orf24	-0.216
TNFRSF14	0.4405
TRIM28	-0.434166666666667
FGF5	-3.25685714285714
CSPG5	-1.45916666666667
RNF133	1.611
FKBP15	1.05225
BZW2	0.17225
NSMCE1	-0.4425
PTPRN	-0.44175
TST	-0.188
POP1	0.1205
RNF24	-0.649666666666667
SFRS4	-0.926375
REPS1	0.39
CD70	-1.41466666666667
PDXDC1	-0.384
SRC	-0.0838
NTNG1	-2.38016666666667
SETD1B	0.08625
TINP1	-0.3994
ZNF606	1.10816666666667
SSR1	0.8180625
RGNEF	0.129333333333333
NFS1	-1.38816666666667
CENTB5	-0.767166666666667
CRMP1	0.295666666666667
ADAM18	-0.535
CCDC87	-0.0193333333333333
LRRC8B	0.23575
CSNK1G1	-1.22525
MAFB	3.036
C12orf45	0.11225
C1orf54	2.97625
DPEP1	-0.348166666666667
FLJ13137	0.222
C14orf118	0.4455
ANKRD19	-0.02675
ABCA9	2.5418
TMEM87A	-0.528444444444444
BBS5	0.338
CYP17A1	0.023375
SCG3	-3.67766666666667
ESCO2	-1.138
GFER	-0.709
NRIP2	-0.728833333333333
DDX59	0.86
RIC8B	-0.7502
TNNI1	0.0935
KTELC1	0.554
GPR85	0.482333333333333
SP3	0.62575
GOSR2	0.281916666666667
DDX1	-0.162
DSCR9	0.7305
KIAA1984	-1.760875
FLRT3	-5.55425
RNPS1	-1.31871428571429
ZNF772	2.135
SLC25A10	-1.09316666666667
ADAMTS3	-0.7744
TBC1D7	-1.2975
PCYOX1L	-0.8285
LOC339745	0.96225
VPS54	0.25
PCDHB12	0.440375
C4orf6	1.81875
CCL5	4.14175
PEX5	-1.109375
LENG1	0.330333333333333
LOC51336	-2.04175
FLJ25371	-0.0185
WDR45L	-0.219333333333333
SPAG8	-0.375
GUCA1C	1.1285
LOX	-0.575833333333333
FIZ1	0.9725
BAG5	0.531333333333333
BUD13	0.0673333333333333
MGC2752	-0.9785
IQSEC3	0.506125
TGFBR3	-0.851
CASP9	-1.14825
PPA2	0.37925
MED24	-0.166
MAP3K7	0.259
SRPR	0.422125
C17orf81	-1.55125
RIPPLY1	-0.20525
EID2	0.01925
AKR1C1	-1.65483333333333
IMMP2L	-0.02875
SPSB4	0.8855
BAG4	3.16175
ZNF32	1.2915
KLHL34	2.23
BRD2	-0.38975
IL32	1.10916666666667
FAM53B	0.6965
SLC7A1	-0.825
KAAG1	1.679
CCDC54	-0.2195
PRKCQ	-1.10275
TIRAP	1.115875
SPSB1	1.81566666666667
USP36	-0.509
FLJ32569	0.074
LYZ	2.447125
TMEM186	-0.545333333333333
TPM2	0.013
C9orf100	-0.749166666666667
PPP1R11	0.3338
OLFML3	0.3206
ELAVL1	0.70025
DNAJC17	-0.61
ABCA2	-0.74475
BNIP3L	-1.557625
ATP10D	1.3965
GALNT8	-0.566666666666667
PRKCH	1.91125
USP12	0.12825
STXBP1	-2.1414
LSM2	0.136166666666667
ANKRD30A	0.2875
LAP3	1.141
C9orf40	0.0215
KATNAL2	0.925666666666667
RG9MTD2	0.421
PNPLA7	0.068
IDH1	-0.2575
C1orf57	-0.18625
XRCC5	0.2668
TBRG4	-0.009875
DCDC5	0.825833333333333
POU5F1	-4.5995
RAB1A	1.33564285714286
KRTAP15-1	-0.7065
INHA	-1.777
WDR90	-0.84375
MLL2	0.267
FAM104B	0.03175
SF3B14	0.48875
STX1B	-0.5865
SNX12	0.95875
KMO	1.90366666666667
FAM100B	-0.27775
CDRT15	-0.9925
RAB9A	-0.0918333333333333
RUFY3	1.35625
UBE2U	0.403333333333333
NFKB1	1.7265
FBXO38	-0.256625
VRK3	-0.129
TUBB8	-0.378
IFNA6	1.2075
AYTL1	0.479833333333333
RBP3	-0.246166666666667
MUC13	-2.56875
C8orf30A	0.248
MFAP1	-0.838
NHLH1	0.862
CXorf34	-1.3745
SP8	-4.8275
RNF151	0.172
TDRD7	1.061
KCND2	7.74775
FKBP9L	0.446166666666667
C17orf44	2.38825
TIMM17B	-0.2125
WIPF1	1.3637
SNX15	-0.4159
IGF2R	-0.1254
SBSN	1.167
RBM15B	0.23025
AGBL5	-0.724333333333333
APEX2	0.189
C17orf39	-0.622
UBE3A	-0.3151
SPANXC	-2.606
TGFB1I1	-0.582
RBM13	-0.73625
TOP2B	0.371166666666667
NPVF	0.0985
RIMS4	-1.228125
RAD54L2	-0.00483333333333333
RSPO3	5.16083333333333
C2orf47	0.308
TSPAN4	-0.374
DNAL1	0.02375
DKFZp761E198	-0.18225
NLE1	-0.757
TPST1	-0.04925
SREBF1	-1.010625
CLEC12B	0.3845
FUK	-0.60375
IL21	0.9135
LTK	-1.40275
DKKL1	0.41725
EPAS1	0.175
UBTF	-0.5079
HIST2H2AB	-0.00575000000000001
TMPRSS12	1.044875
KIAA0427	0.355166666666667
CYP8B1	-0.4605
FPRL2	5.2395
LOC402573	-0.16475
HSDL2	0.708
SEMA6B	0.233166666666667
AKR1A1	0.518571428571428
CLTB	0.0874166666666667
NXT2	1.02883333333333
HSPB7	0.5575
MLLT11	-2.167
OLFM3	-0.467833333333333
SEC61B	0.382583333333333
GPR139	-0.1745
RRP15	-1.26425
OR3A2	-0.1385
RSL1D1	-0.777875
P2RX7	-0.188333333333333
PSME2	0.193
ADNP2	0.27125
RBM25	0.271
IFITM1	1.26425
POLR2E	-0.255
ZNF643	-0.1615
ZBTB25	-1.13933333333333
SPTBN4	-0.0365
FBXO28	0.9125
CLEC10A	3.76725
EPHA8	-1.004625
BEST4	1.0155
GAS6	-0.543833333333333
TSHR	0.07075
TMTC1	3.05177272727273
GSTM2	-1.05616666666667
ETV1	-2.487125
ADAM11	-1.27983333333333
ERGIC2	0.193
ATP6V0E2	-0.395833333333333
HGFAC	-2.253
CTTNBP2NL	1.1925
FLJ20628	-0.4135
MTCH2	0.091
BACH2	0.0816666666666667
AUTS2	1.33816666666667
FSD1L	1.334
RPRM	-3.0125
PPP2R3A	1.1005
BAT2	-0.508625
LPHN2	-0.335166666666667
MGC71993	0.629833333333333
PPARGC1B	-0.41075
CENPT	-0.831
RNF123	0.116666666666667
COL27A1	1.2562
ZP2	-0.2155
C2orf21	0.099
CCDC78	-3.0155
MCM8	-2.3885
PHLDB2	-1.169125
PLAUR	1.011875
HDPY-30	-0.146
BMP5	-2.81125
MUM1	-0.020625
FAM62C	-0.198
MID2	1.76683333333333
SYT16	-2.799
ISG20L1	-0.9718
C2orf40	3.39325
SRRM2	-0.0722857142857143
FCRL1	0.56875
C1orf90	1.5365
MEP1B	-0.142
PCSK7	0.4694
PBX2	-1.211
CENTB1	0.668
GLT6D1	-0.7405
HGS	-0.126
WDR51B	-0.5155
KCNJ8	3.9375
NOL10	-0.118625
EDEM3	1.162875
TCOF1	-0.9695
SLC16A1	-0.527333333333333
SF3B3	-0.60975
NUDT21	-0.76825
ZNF235	0.5885
KIAA0644	0.62275
ERC1	-0.8004375
NKIRAS2	-0.302333333333333
TRMT5	-0.33075
PPP1R7	0.3235
C14orf177	-0.178
HTRA4	3.40975
FAM139A	0.645833333333333
C16orf30	4.4995
C10orf32	0.885
VCX2	-4.505
MGC27016	0.0902
LARP5	0.880333333333333
THNSL2	0.529333333333333
TRADD	0.5095
C1QTNF1	1.463625
C1orf43	0.3732
AS3MT	-1.63225
SCARF1	3.0175
PHF23	-0.056125
B3GNT2	2.0765
FNBP1	0.5745
ZNF780A	0.3675
MAGEB2	-3.2985
FANCG	-1.06075
EYA2	0.997666666666667
ZNF471	2.053875
C14orf153	-0.2875
BCL2L14	2.1175
EFS	1.12916666666667
CKAP4	-1.0115
ZNF224	0.069
ZNF652	-2.53425
TMEM4	-0.7445
SCN3B	1.28525
OAT	1.166
DRD1	0.150125
IQGAP2	-1.34833333333333
CDYL	-0.713666666666667
PFN3	-0.4535
ANKS1A	0.2735
COBLL1	-0.786833333333333
C2orf55	2.19366666666667
PRCP	1.06325
TMEM130	-1.31725
SPINK1	-0.169
NDUFB1	0.5555
DIO3	0.921375
PRTG	-3.11766666666667
PVRL1	0.862875
CNTD2	0.3425
MYL4	-2.55483333333333
SLC17A1	0.00124999999999995
RGMB	-0.8945
TAF5L	-0.513
FAM27E1	-0.57925
CCDC59	-0.46825
MED20	-0.235166666666667
CHMP4A	-0.039375
FBXL12	-0.0806666666666667
TOMM20	-0.231125
ZNF364	0.6365
COL22A1	2.6685
C13orf8	-0.79425
TBC1D14	0.0145
MRPS35	0.664
LOC51057	0.2035
MSC	1.75583333333333
CILP	5.19866666666667
ATXN7L2	-0.13775
BTLA	4.81033333333333
SEC23B	-0.487875
RDH13	-0.02325
C17orf63	0.246166666666667
TIA1	0.208166666666667
RHOXF1	0.769
SPAR	0.176166666666667
SPTLC1	1.118875
HMGB3	0.563461538461539
TOPBP1	-0.222166666666667
NAT8	-3.292
KLF11	1.271625
HOMER3	0.319166666666667
KCNAB3	0.0135
C9orf85	0.41975
HCG3	0.266625
MGC34821	0.4695
PHLDA3	-0.56475
ODF3	0.524833333333333
KLHDC4	-0.267666666666667
GABARAP	0.587
AGR3	-4.12175
EXOC5	0.2409375
AADACL2	-0.527
LOC91893	0.136166666666667
RPL36A	0.3765
SLCO1B3	-3.61125
PTPDC1	-0.3815
DUSP7	0.6895
NRP1	2.44114285714286
VSTM2L	1.6955
PLEK	3.894
NLRP3	3.57
TUSC5	1.09375
GPR3	-0.314
RAB8B	0.6035
UBE2E3	0.163
RC3H1	0.36475
MED29	0.02275
CCDC50	0.1181875
C20orf111	-0.278
PRDX6	-0.153
TETRAN	0.75125
BCAN	0.0568333333333333
SMPD4	-0.4959375
AKAP7	0.117
ZNF500	-1.0205
FGF11	0.993333333333333
FLJ11151	-0.52
FARSB	-0.0248333333333333
MARCH10	0.02225
ACYP2	0.6235
HTATIP	0.1765
CLDN4	2.292375
GRM8	-1.00483333333333
SLC22A18	-0.301125
RNF141	0.767166666666667
GRK6	-0.0105
VPS26A	1.2337
PIGZ	-0.424
LYSMD4	-1.0505
CRLS1	-0.827166666666667
KIAA0562	0.6729
WFDC5	0.53375
TTTY12	0.006
MGC16824	-0.45425
FLJ25476	0.537
WDR8	0.125666666666667
SEPT5	-0.996
PROK2	-1.60066666666667
RPGRIP1	1.125
MTHFR	-0.0160454545454546
NEURL2	-0.267
TRIM60	-0.589
DACH1	2.097
PLK3	1.0665
UBE2F	0.42975
ATP5I	-0.1305
TMEM28	-3.46225
MRPS34	-0.806
LOC129293	-0.7055
DAP3	0.39175
KRT28	0.125
PHF3	0.13
RASL10B	-1.4615
